group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 16 part two ,,,,,55093223.0,ns,5
day 16 part two ,,,,,53970878.0,ns,5
day 16 part two ,,,,,54192956.0,ns,5
day 16 part two ,,,,,53845038.0,ns,5
day 16 part two ,,,,,53829308.0,ns,5
day 16 part two ,,,,,53676745.0,ns,5
day 16 part two ,,,,,54031287.0,ns,5
day 16 part two ,,,,,53912664.0,ns,5
day 16 part two ,,,,,53819948.0,ns,5
day 16 part two ,,,,,54323044.0,ns,5
day 16 part two ,,,,,53880796.0,ns,5
day 16 part two ,,,,,54251171.0,ns,5
day 16 part two ,,,,,53833198.0,ns,5
day 16 part two ,,,,,53915188.0,ns,5
day 16 part two ,,,,,53640268.0,ns,5
day 16 part two ,,,,,53722021.0,ns,5
day 16 part two ,,,,,53951150.0,ns,5
day 16 part two ,,,,,53849361.0,ns,5
day 16 part two ,,,,,53900463.0,ns,5
day 16 part two ,,,,,53868503.0,ns,5
day 16 part two ,,,,,54040982.0,ns,5
day 16 part two ,,,,,53822636.0,ns,5
day 16 part two ,,,,,53923870.0,ns,5
day 16 part two ,,,,,53676672.0,ns,5
day 16 part two ,,,,,53882550.0,ns,5
day 16 part two ,,,,,53940388.0,ns,5
day 16 part two ,,,,,53756630.0,ns,5
day 16 part two ,,,,,53819970.0,ns,5
day 16 part two ,,,,,53800685.0,ns,5
day 16 part two ,,,,,53568976.0,ns,5
day 16 part two ,,,,,53843714.0,ns,5
day 16 part two ,,,,,53870998.0,ns,5
day 16 part two ,,,,,54078333.0,ns,5
day 16 part two ,,,,,53800258.0,ns,5
day 16 part two ,,,,,53856705.0,ns,5
day 16 part two ,,,,,53721011.0,ns,5
day 16 part two ,,,,,53859744.0,ns,5
day 16 part two ,,,,,53753714.0,ns,5
day 16 part two ,,,,,53861230.0,ns,5
day 16 part two ,,,,,53789397.0,ns,5
day 16 part two ,,,,,53830792.0,ns,5
day 16 part two ,,,,,53751888.0,ns,5
day 16 part two ,,,,,53817974.0,ns,5
day 16 part two ,,,,,53790020.0,ns,5
day 16 part two ,,,,,53789554.0,ns,5
day 16 part two ,,,,,53757075.0,ns,5
day 16 part two ,,,,,53854113.0,ns,5
day 16 part two ,,,,,53719930.0,ns,5
day 16 part two ,,,,,53788380.0,ns,5
day 16 part two ,,,,,53611770.0,ns,5
day 16 part two ,,,,,54006154.0,ns,5
day 16 part two ,,,,,53669957.0,ns,5
day 16 part two ,,,,,53816535.0,ns,5
day 16 part two ,,,,,53704410.0,ns,5
day 16 part two ,,,,,53822605.0,ns,5
day 16 part two ,,,,,53747374.0,ns,5
day 16 part two ,,,,,54000495.0,ns,5
day 16 part two ,,,,,53842525.0,ns,5
day 16 part two ,,,,,54113719.0,ns,5
day 16 part two ,,,,,53840861.0,ns,5
day 16 part two ,,,,,53931661.0,ns,5
day 16 part two ,,,,,53694214.0,ns,5
day 16 part two ,,,,,53999484.0,ns,5
day 16 part two ,,,,,53769545.0,ns,5
day 16 part two ,,,,,53832350.0,ns,5
day 16 part two ,,,,,53784086.0,ns,5
day 16 part two ,,,,,53779256.0,ns,5
day 16 part two ,,,,,53828692.0,ns,5
day 16 part two ,,,,,53941132.0,ns,5
day 16 part two ,,,,,53976448.0,ns,5
day 16 part two ,,,,,53745789.0,ns,5
day 16 part two ,,,,,53576202.0,ns,5
day 16 part two ,,,,,54078879.0,ns,5
day 16 part two ,,,,,53982322.0,ns,5
day 16 part two ,,,,,54343560.0,ns,5
day 16 part two ,,,,,53990670.0,ns,5
day 16 part two ,,,,,53964957.0,ns,5
day 16 part two ,,,,,53892876.0,ns,5
day 16 part two ,,,,,53790590.0,ns,5
day 16 part two ,,,,,53720058.0,ns,5
day 16 part two ,,,,,53932058.0,ns,5
day 16 part two ,,,,,53810400.0,ns,5
day 16 part two ,,,,,54042064.0,ns,5
day 16 part two ,,,,,53760871.0,ns,5
day 16 part two ,,,,,53621513.0,ns,5
day 16 part two ,,,,,53683647.0,ns,5
day 16 part two ,,,,,53778931.0,ns,5
day 16 part two ,,,,,53880425.0,ns,5
day 16 part two ,,,,,54124499.0,ns,5
day 16 part two ,,,,,53652675.0,ns,5
day 16 part two ,,,,,53910435.0,ns,5
day 16 part two ,,,,,53662318.0,ns,5
day 16 part two ,,,,,53733863.0,ns,5
day 16 part two ,,,,,53793764.0,ns,5
day 16 part two ,,,,,53915097.0,ns,5
day 16 part two ,,,,,53730113.0,ns,5
day 16 part two ,,,,,54551427.0,ns,5
day 16 part two ,,,,,53667395.0,ns,5
day 16 part two ,,,,,53738466.0,ns,5
day 16 part two ,,,,,53681843.0,ns,5
