group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 16 part one,,,,,1762062.0,ns,2
day 16 part one,,,,,3431039.0,ns,4
day 16 part one,,,,,5224701.0,ns,6
day 16 part one,,,,,7234133.0,ns,8
day 16 part one,,,,,8629816.0,ns,10
day 16 part one,,,,,10479925.0,ns,12
day 16 part one,,,,,11944546.0,ns,14
day 16 part one,,,,,13653748.0,ns,16
day 16 part one,,,,,15386239.0,ns,18
day 16 part one,,,,,17042168.0,ns,20
day 16 part one,,,,,18667683.0,ns,22
day 16 part one,,,,,20445771.0,ns,24
day 16 part one,,,,,22198050.0,ns,26
day 16 part one,,,,,24552371.0,ns,28
day 16 part one,,,,,25900798.0,ns,30
day 16 part one,,,,,27246642.0,ns,32
day 16 part one,,,,,29086504.0,ns,34
day 16 part one,,,,,30929930.0,ns,36
day 16 part one,,,,,32430011.0,ns,38
day 16 part one,,,,,34132323.0,ns,40
day 16 part one,,,,,35747593.0,ns,42
day 16 part one,,,,,37839646.0,ns,44
day 16 part one,,,,,39242130.0,ns,46
day 16 part one,,,,,41239363.0,ns,48
day 16 part one,,,,,42732760.0,ns,50
day 16 part one,,,,,44250961.0,ns,52
day 16 part one,,,,,46126384.0,ns,54
day 16 part one,,,,,47834565.0,ns,56
day 16 part one,,,,,49236756.0,ns,58
day 16 part one,,,,,51188696.0,ns,60
day 16 part one,,,,,53048538.0,ns,62
day 16 part one,,,,,54737273.0,ns,64
day 16 part one,,,,,56529871.0,ns,66
day 16 part one,,,,,58056679.0,ns,68
day 16 part one,,,,,59799145.0,ns,70
day 16 part one,,,,,61992354.0,ns,72
day 16 part one,,,,,63135663.0,ns,74
day 16 part one,,,,,65132825.0,ns,76
day 16 part one,,,,,66808232.0,ns,78
day 16 part one,,,,,68534339.0,ns,80
day 16 part one,,,,,70206337.0,ns,82
day 16 part one,,,,,71660738.0,ns,84
day 16 part one,,,,,73460916.0,ns,86
day 16 part one,,,,,75103114.0,ns,88
day 16 part one,,,,,77265087.0,ns,90
day 16 part one,,,,,78402927.0,ns,92
day 16 part one,,,,,80600372.0,ns,94
day 16 part one,,,,,82027701.0,ns,96
day 16 part one,,,,,84152909.0,ns,98
day 16 part one,,,,,86044228.0,ns,100
day 16 part one,,,,,86802452.0,ns,102
day 16 part one,,,,,88910018.0,ns,104
day 16 part one,,,,,91109185.0,ns,106
day 16 part one,,,,,93123732.0,ns,108
day 16 part one,,,,,94247267.0,ns,110
day 16 part one,,,,,95483228.0,ns,112
day 16 part one,,,,,97505197.0,ns,114
day 16 part one,,,,,99161849.0,ns,116
day 16 part one,,,,,100547472.0,ns,118
day 16 part one,,,,,102329730.0,ns,120
day 16 part one,,,,,104057893.0,ns,122
day 16 part one,,,,,105807100.0,ns,124
day 16 part one,,,,,107538673.0,ns,126
day 16 part one,,,,,109326842.0,ns,128
day 16 part one,,,,,111000523.0,ns,130
day 16 part one,,,,,112535964.0,ns,132
day 16 part one,,,,,114367783.0,ns,134
day 16 part one,,,,,116194462.0,ns,136
day 16 part one,,,,,118007076.0,ns,138
day 16 part one,,,,,119728929.0,ns,140
day 16 part one,,,,,121523958.0,ns,142
day 16 part one,,,,,122724828.0,ns,144
day 16 part one,,,,,124710793.0,ns,146
day 16 part one,,,,,126693299.0,ns,148
day 16 part one,,,,,128248296.0,ns,150
day 16 part one,,,,,130154787.0,ns,152
day 16 part one,,,,,131784537.0,ns,154
day 16 part one,,,,,133663058.0,ns,156
day 16 part one,,,,,135124215.0,ns,158
day 16 part one,,,,,136463277.0,ns,160
day 16 part one,,,,,138050472.0,ns,162
day 16 part one,,,,,139812648.0,ns,164
day 16 part one,,,,,141938694.0,ns,166
day 16 part one,,,,,143442114.0,ns,168
day 16 part one,,,,,145394282.0,ns,170
day 16 part one,,,,,147272477.0,ns,172
day 16 part one,,,,,148769976.0,ns,174
day 16 part one,,,,,150505030.0,ns,176
day 16 part one,,,,,152521557.0,ns,178
day 16 part one,,,,,153626465.0,ns,180
day 16 part one,,,,,156378998.0,ns,182
day 16 part one,,,,,157118039.0,ns,184
day 16 part one,,,,,159244152.0,ns,186
day 16 part one,,,,,160610994.0,ns,188
day 16 part one,,,,,162265239.0,ns,190
day 16 part one,,,,,163800373.0,ns,192
day 16 part one,,,,,165376258.0,ns,194
day 16 part one,,,,,169850330.0,ns,196
day 16 part one,,,,,171078948.0,ns,198
day 16 part one,,,,,170761820.0,ns,200
