group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 17 part one,,,,,1891155.0,ns,1
day 17 part one,,,,,3751693.0,ns,2
day 17 part one,,,,,6245115.0,ns,3
day 17 part one,,,,,7763117.0,ns,4
day 17 part one,,,,,9885394.0,ns,5
day 17 part one,,,,,11706133.0,ns,6
day 17 part one,,,,,13280380.0,ns,7
day 17 part one,,,,,15041724.0,ns,8
day 17 part one,,,,,16921318.0,ns,9
day 17 part one,,,,,18741053.0,ns,10
day 17 part one,,,,,20651660.0,ns,11
day 17 part one,,,,,22617307.0,ns,12
day 17 part one,,,,,24417139.0,ns,13
day 17 part one,,,,,26370769.0,ns,14
day 17 part one,,,,,28180433.0,ns,15
day 17 part one,,,,,29976714.0,ns,16
day 17 part one,,,,,31958390.0,ns,17
day 17 part one,,,,,33909912.0,ns,18
day 17 part one,,,,,35555197.0,ns,19
day 17 part one,,,,,37445470.0,ns,20
day 17 part one,,,,,39376839.0,ns,21
day 17 part one,,,,,41160940.0,ns,22
day 17 part one,,,,,43297993.0,ns,23
day 17 part one,,,,,44679197.0,ns,24
day 17 part one,,,,,46855999.0,ns,25
day 17 part one,,,,,49085828.0,ns,26
day 17 part one,,,,,50621412.0,ns,27
day 17 part one,,,,,52595355.0,ns,28
day 17 part one,,,,,54314569.0,ns,29
day 17 part one,,,,,56172346.0,ns,30
day 17 part one,,,,,58002390.0,ns,31
day 17 part one,,,,,59850169.0,ns,32
day 17 part one,,,,,61839114.0,ns,33
day 17 part one,,,,,63663240.0,ns,34
day 17 part one,,,,,65493712.0,ns,35
day 17 part one,,,,,69026546.0,ns,36
day 17 part one,,,,,69156041.0,ns,37
day 17 part one,,,,,73973777.0,ns,38
day 17 part one,,,,,74681686.0,ns,39
day 17 part one,,,,,75122491.0,ns,40
day 17 part one,,,,,76899489.0,ns,41
day 17 part one,,,,,78769479.0,ns,42
day 17 part one,,,,,80603150.0,ns,43
day 17 part one,,,,,82416153.0,ns,44
day 17 part one,,,,,84432242.0,ns,45
day 17 part one,,,,,86108087.0,ns,46
day 17 part one,,,,,88115264.0,ns,47
day 17 part one,,,,,90647828.0,ns,48
day 17 part one,,,,,93443614.0,ns,49
day 17 part one,,,,,94933703.0,ns,50
day 17 part one,,,,,95592364.0,ns,51
day 17 part one,,,,,97389485.0,ns,52
day 17 part one,,,,,99164428.0,ns,53
day 17 part one,,,,,101396426.0,ns,54
day 17 part one,,,,,102964753.0,ns,55
day 17 part one,,,,,104928536.0,ns,56
day 17 part one,,,,,106893110.0,ns,57
day 17 part one,,,,,108629207.0,ns,58
day 17 part one,,,,,110571129.0,ns,59
day 17 part one,,,,,112120379.0,ns,60
day 17 part one,,,,,117657790.0,ns,61
day 17 part one,,,,,116309927.0,ns,62
day 17 part one,,,,,117563959.0,ns,63
day 17 part one,,,,,119785719.0,ns,64
day 17 part one,,,,,121821031.0,ns,65
day 17 part one,,,,,123573497.0,ns,66
day 17 part one,,,,,125441955.0,ns,67
day 17 part one,,,,,128521924.0,ns,68
day 17 part one,,,,,130886427.0,ns,69
day 17 part one,,,,,132611168.0,ns,70
day 17 part one,,,,,133974519.0,ns,71
day 17 part one,,,,,134799498.0,ns,72
day 17 part one,,,,,136864324.0,ns,73
day 17 part one,,,,,138596286.0,ns,74
day 17 part one,,,,,140408007.0,ns,75
day 17 part one,,,,,142394324.0,ns,76
day 17 part one,,,,,144261442.0,ns,77
day 17 part one,,,,,146093155.0,ns,78
day 17 part one,,,,,147914142.0,ns,79
day 17 part one,,,,,149840903.0,ns,80
day 17 part one,,,,,154943377.0,ns,81
day 17 part one,,,,,153905056.0,ns,82
day 17 part one,,,,,155244473.0,ns,83
day 17 part one,,,,,157561903.0,ns,84
day 17 part one,,,,,159392559.0,ns,85
day 17 part one,,,,,160990294.0,ns,86
day 17 part one,,,,,162927778.0,ns,87
day 17 part one,,,,,164775525.0,ns,88
day 17 part one,,,,,169150701.0,ns,89
day 17 part one,,,,,168501039.0,ns,90
day 17 part one,,,,,194162278.0,ns,91
day 17 part one,,,,,176153117.0,ns,92
day 17 part one,,,,,173093472.0,ns,93
day 17 part one,,,,,175881965.0,ns,94
day 17 part one,,,,,176828517.0,ns,95
day 17 part one,,,,,178595368.0,ns,96
day 17 part one,,,,,180587077.0,ns,97
day 17 part one,,,,,182370246.0,ns,98
day 17 part one,,,,,184224776.0,ns,99
day 17 part one,,,,,186248553.0,ns,100
