group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 19 part one,,,,,53300537.0,ns,17
day 19 part one,,,,,52119335.0,ns,17
day 19 part one,,,,,50588204.0,ns,17
day 19 part one,,,,,50313501.0,ns,17
day 19 part one,,,,,49947164.0,ns,17
day 19 part one,,,,,50313751.0,ns,17
day 19 part one,,,,,50508303.0,ns,17
day 19 part one,,,,,50963068.0,ns,17
day 19 part one,,,,,50939895.0,ns,17
day 19 part one,,,,,50268090.0,ns,17
day 19 part one,,,,,50283174.0,ns,17
day 19 part one,,,,,50601659.0,ns,17
day 19 part one,,,,,50491583.0,ns,17
day 19 part one,,,,,50704195.0,ns,17
day 19 part one,,,,,50722345.0,ns,17
day 19 part one,,,,,50490634.0,ns,17
day 19 part one,,,,,51719408.0,ns,17
day 19 part one,,,,,50486353.0,ns,17
day 19 part one,,,,,50533905.0,ns,17
day 19 part one,,,,,50360730.0,ns,17
day 19 part one,,,,,50393777.0,ns,17
day 19 part one,,,,,50502437.0,ns,17
day 19 part one,,,,,50463285.0,ns,17
day 19 part one,,,,,50457124.0,ns,17
day 19 part one,,,,,50429505.0,ns,17
day 19 part one,,,,,50676852.0,ns,17
day 19 part one,,,,,50506462.0,ns,17
day 19 part one,,,,,50320992.0,ns,17
day 19 part one,,,,,50791535.0,ns,17
day 19 part one,,,,,50689706.0,ns,17
day 19 part one,,,,,50300478.0,ns,17
day 19 part one,,,,,52081535.0,ns,17
day 19 part one,,,,,50433968.0,ns,17
day 19 part one,,,,,50753334.0,ns,17
day 19 part one,,,,,50301743.0,ns,17
day 19 part one,,,,,50514900.0,ns,17
day 19 part one,,,,,50361407.0,ns,17
day 19 part one,,,,,50524664.0,ns,17
day 19 part one,,,,,50469559.0,ns,17
day 19 part one,,,,,50461532.0,ns,17
day 19 part one,,,,,50535003.0,ns,17
day 19 part one,,,,,50623642.0,ns,17
day 19 part one,,,,,50284458.0,ns,17
day 19 part one,,,,,50558393.0,ns,17
day 19 part one,,,,,50473330.0,ns,17
day 19 part one,,,,,50547976.0,ns,17
day 19 part one,,,,,51565622.0,ns,17
day 19 part one,,,,,50746313.0,ns,17
day 19 part one,,,,,50427458.0,ns,17
day 19 part one,,,,,50283310.0,ns,17
day 19 part one,,,,,50351434.0,ns,17
day 19 part one,,,,,50254524.0,ns,17
day 19 part one,,,,,50475820.0,ns,17
day 19 part one,,,,,50699963.0,ns,17
day 19 part one,,,,,50889546.0,ns,17
day 19 part one,,,,,50268103.0,ns,17
day 19 part one,,,,,50418095.0,ns,17
day 19 part one,,,,,50308735.0,ns,17
day 19 part one,,,,,50347633.0,ns,17
day 19 part one,,,,,50309163.0,ns,17
day 19 part one,,,,,50343274.0,ns,17
day 19 part one,,,,,50370858.0,ns,17
day 19 part one,,,,,51669479.0,ns,17
day 19 part one,,,,,50243495.0,ns,17
day 19 part one,,,,,50344876.0,ns,17
day 19 part one,,,,,50175878.0,ns,17
day 19 part one,,,,,50254511.0,ns,17
day 19 part one,,,,,50186888.0,ns,17
day 19 part one,,,,,50216938.0,ns,17
day 19 part one,,,,,50235976.0,ns,17
day 19 part one,,,,,50475593.0,ns,17
day 19 part one,,,,,50277525.0,ns,17
day 19 part one,,,,,50488645.0,ns,17
day 19 part one,,,,,50430566.0,ns,17
day 19 part one,,,,,50475106.0,ns,17
day 19 part one,,,,,50140599.0,ns,17
day 19 part one,,,,,50274585.0,ns,17
day 19 part one,,,,,51531649.0,ns,17
day 19 part one,,,,,50366458.0,ns,17
day 19 part one,,,,,50150528.0,ns,17
day 19 part one,,,,,50296591.0,ns,17
day 19 part one,,,,,50316287.0,ns,17
day 19 part one,,,,,50234267.0,ns,17
day 19 part one,,,,,50352739.0,ns,17
day 19 part one,,,,,50224672.0,ns,17
day 19 part one,,,,,50239262.0,ns,17
day 19 part one,,,,,50576076.0,ns,17
day 19 part one,,,,,50353385.0,ns,17
day 19 part one,,,,,50180420.0,ns,17
day 19 part one,,,,,50610977.0,ns,17
day 19 part one,,,,,50421333.0,ns,17
day 19 part one,,,,,50228115.0,ns,17
day 19 part one,,,,,51811220.0,ns,17
day 19 part one,,,,,50841102.0,ns,17
day 19 part one,,,,,50408399.0,ns,17
day 19 part one,,,,,53830496.0,ns,17
day 19 part one,,,,,54024021.0,ns,17
day 19 part one,,,,,51438942.0,ns,17
day 19 part one,,,,,54894922.0,ns,17
day 19 part one,,,,,51032631.0,ns,17
