group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 01 load input,,,,,1077786.0,ns,6
day 01 load input,,,,,2144496.0,ns,12
day 01 load input,,,,,3219333.0,ns,18
day 01 load input,,,,,4335069.0,ns,24
day 01 load input,,,,,5363631.0,ns,30
day 01 load input,,,,,6628461.0,ns,36
day 01 load input,,,,,7636150.0,ns,42
day 01 load input,,,,,9004392.0,ns,48
day 01 load input,,,,,9744214.0,ns,54
day 01 load input,,,,,11019741.0,ns,60
day 01 load input,,,,,11983461.0,ns,66
day 01 load input,,,,,13006845.0,ns,72
day 01 load input,,,,,14127763.0,ns,78
day 01 load input,,,,,14845938.0,ns,84
day 01 load input,,,,,16050124.0,ns,90
day 01 load input,,,,,17426753.0,ns,96
day 01 load input,,,,,18088025.0,ns,102
day 01 load input,,,,,19086418.0,ns,108
day 01 load input,,,,,20953736.0,ns,114
day 01 load input,,,,,21397245.0,ns,120
day 01 load input,,,,,24010716.0,ns,126
day 01 load input,,,,,23864660.0,ns,132
day 01 load input,,,,,24494127.0,ns,138
day 01 load input,,,,,25652680.0,ns,144
day 01 load input,,,,,26441986.0,ns,150
day 01 load input,,,,,28055197.0,ns,156
day 01 load input,,,,,28725683.0,ns,162
day 01 load input,,,,,30045438.0,ns,168
day 01 load input,,,,,31094583.0,ns,174
day 01 load input,,,,,31948449.0,ns,180
day 01 load input,,,,,33876763.0,ns,186
day 01 load input,,,,,34214264.0,ns,192
day 01 load input,,,,,35331598.0,ns,198
day 01 load input,,,,,37831366.0,ns,204
day 01 load input,,,,,38384667.0,ns,210
day 01 load input,,,,,38714116.0,ns,216
day 01 load input,,,,,40018525.0,ns,222
day 01 load input,,,,,40736951.0,ns,228
day 01 load input,,,,,41792925.0,ns,234
day 01 load input,,,,,43724517.0,ns,240
day 01 load input,,,,,44563528.0,ns,246
day 01 load input,,,,,45610255.0,ns,252
day 01 load input,,,,,47463835.0,ns,258
day 01 load input,,,,,48102627.0,ns,264
day 01 load input,,,,,49104742.0,ns,270
day 01 load input,,,,,49351689.0,ns,276
day 01 load input,,,,,53603912.0,ns,282
day 01 load input,,,,,53057460.0,ns,288
day 01 load input,,,,,55899098.0,ns,294
day 01 load input,,,,,55640333.0,ns,300
day 01 load input,,,,,55272921.0,ns,306
day 01 load input,,,,,56534435.0,ns,312
day 01 load input,,,,,57598410.0,ns,318
day 01 load input,,,,,58480897.0,ns,324
day 01 load input,,,,,62072767.0,ns,330
day 01 load input,,,,,62524555.0,ns,336
day 01 load input,,,,,62012662.0,ns,342
day 01 load input,,,,,63106470.0,ns,348
day 01 load input,,,,,67207477.0,ns,354
day 01 load input,,,,,65548170.0,ns,360
day 01 load input,,,,,66020347.0,ns,366
day 01 load input,,,,,67487995.0,ns,372
day 01 load input,,,,,69055168.0,ns,378
day 01 load input,,,,,71600608.0,ns,384
day 01 load input,,,,,70146227.0,ns,390
day 01 load input,,,,,70716635.0,ns,396
day 01 load input,,,,,72560310.0,ns,402
day 01 load input,,,,,73336696.0,ns,408
day 01 load input,,,,,75121671.0,ns,414
day 01 load input,,,,,75471591.0,ns,420
day 01 load input,,,,,76694324.0,ns,426
day 01 load input,,,,,80132383.0,ns,432
day 01 load input,,,,,79966313.0,ns,438
day 01 load input,,,,,78990805.0,ns,444
day 01 load input,,,,,81524173.0,ns,450
day 01 load input,,,,,81577860.0,ns,456
day 01 load input,,,,,84191138.0,ns,462
day 01 load input,,,,,87850287.0,ns,468
day 01 load input,,,,,86314956.0,ns,474
day 01 load input,,,,,88284650.0,ns,480
day 01 load input,,,,,86441764.0,ns,486
day 01 load input,,,,,94509360.0,ns,492
day 01 load input,,,,,91173131.0,ns,498
day 01 load input,,,,,93487046.0,ns,504
day 01 load input,,,,,92286588.0,ns,510
day 01 load input,,,,,93592013.0,ns,516
day 01 load input,,,,,93132678.0,ns,522
day 01 load input,,,,,98770807.0,ns,528
day 01 load input,,,,,96095583.0,ns,534
day 01 load input,,,,,96616034.0,ns,540
day 01 load input,,,,,97833996.0,ns,546
day 01 load input,,,,,100360272.0,ns,552
day 01 load input,,,,,100335560.0,ns,558
day 01 load input,,,,,102227330.0,ns,564
day 01 load input,,,,,103568309.0,ns,570
day 01 load input,,,,,103817345.0,ns,576
day 01 load input,,,,,105223234.0,ns,582
day 01 load input,,,,,111344909.0,ns,588
day 01 load input,,,,,108269046.0,ns,594
day 01 load input,,,,,107123931.0,ns,600
