group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 01 load input,,,,,1072000.0,ns,6
day 01 load input,,,,,1922900.0,ns,12
day 01 load input,,,,,2880200.0,ns,18
day 01 load input,,,,,3816200.0,ns,24
day 01 load input,,,,,4995000.0,ns,30
day 01 load input,,,,,5772400.0,ns,36
day 01 load input,,,,,6883200.0,ns,42
day 01 load input,,,,,8177700.0,ns,48
day 01 load input,,,,,8722000.0,ns,54
day 01 load input,,,,,9681800.0,ns,60
day 01 load input,,,,,11342500.0,ns,66
day 01 load input,,,,,11658700.0,ns,72
day 01 load input,,,,,12490400.0,ns,78
day 01 load input,,,,,14163800.0,ns,84
day 01 load input,,,,,14865000.0,ns,90
day 01 load input,,,,,15944800.0,ns,96
day 01 load input,,,,,16464700.0,ns,102
day 01 load input,,,,,17398400.0,ns,108
day 01 load input,,,,,19304800.0,ns,114
day 01 load input,,,,,19422500.0,ns,120
day 01 load input,,,,,20546800.0,ns,126
day 01 load input,,,,,21745500.0,ns,132
day 01 load input,,,,,23006900.0,ns,138
day 01 load input,,,,,23095700.0,ns,144
day 01 load input,,,,,24683200.0,ns,150
day 01 load input,,,,,25242800.0,ns,156
day 01 load input,,,,,26466600.0,ns,162
day 01 load input,,,,,27972700.0,ns,168
day 01 load input,,,,,29341600.0,ns,174
day 01 load input,,,,,29261500.0,ns,180
day 01 load input,,,,,30700900.0,ns,186
day 01 load input,,,,,31133100.0,ns,192
day 01 load input,,,,,32067900.0,ns,198
day 01 load input,,,,,34319200.0,ns,204
day 01 load input,,,,,34166600.0,ns,210
day 01 load input,,,,,35123900.0,ns,216
day 01 load input,,,,,36231900.0,ns,222
day 01 load input,,,,,36941300.0,ns,228
day 01 load input,,,,,39988500.0,ns,234
day 01 load input,,,,,39246100.0,ns,240
day 01 load input,,,,,40101900.0,ns,246
day 01 load input,,,,,40775400.0,ns,252
day 01 load input,,,,,41883900.0,ns,258
day 01 load input,,,,,43478300.0,ns,264
day 01 load input,,,,,43695300.0,ns,270
day 01 load input,,,,,45039500.0,ns,276
day 01 load input,,,,,46452900.0,ns,282
day 01 load input,,,,,47484600.0,ns,288
day 01 load input,,,,,48188000.0,ns,294
day 01 load input,,,,,48964900.0,ns,300
day 01 load input,,,,,50474500.0,ns,306
day 01 load input,,,,,50923900.0,ns,312
day 01 load input,,,,,52085700.0,ns,318
day 01 load input,,,,,53177500.0,ns,324
day 01 load input,,,,,53493900.0,ns,330
day 01 load input,,,,,54611600.0,ns,336
day 01 load input,,,,,57845000.0,ns,342
day 01 load input,,,,,56899800.0,ns,348
day 01 load input,,,,,58322300.0,ns,354
day 01 load input,,,,,62433500.0,ns,360
day 01 load input,,,,,60522500.0,ns,366
day 01 load input,,,,,61499500.0,ns,372
day 01 load input,,,,,62005700.0,ns,378
day 01 load input,,,,,64190700.0,ns,384
day 01 load input,,,,,64516300.0,ns,390
day 01 load input,,,,,64396100.0,ns,396
day 01 load input,,,,,66257300.0,ns,402
day 01 load input,,,,,67270500.0,ns,408
day 01 load input,,,,,67749300.0,ns,414
day 01 load input,,,,,68632500.0,ns,420
day 01 load input,,,,,69693800.0,ns,426
day 01 load input,,,,,70976400.0,ns,432
day 01 load input,,,,,73333500.0,ns,438
day 01 load input,,,,,73797400.0,ns,444
day 01 load input,,,,,75115500.0,ns,450
day 01 load input,,,,,74505300.0,ns,456
day 01 load input,,,,,75249800.0,ns,462
day 01 load input,,,,,76909600.0,ns,468
day 01 load input,,,,,78004500.0,ns,474
day 01 load input,,,,,79346500.0,ns,480
day 01 load input,,,,,80067400.0,ns,486
day 01 load input,,,,,79892500.0,ns,492
day 01 load input,,,,,82655400.0,ns,498
day 01 load input,,,,,82972900.0,ns,504
day 01 load input,,,,,85619700.0,ns,510
day 01 load input,,,,,85589500.0,ns,516
day 01 load input,,,,,88211300.0,ns,522
day 01 load input,,,,,86925000.0,ns,528
day 01 load input,,,,,88789500.0,ns,534
day 01 load input,,,,,87728900.0,ns,540
day 01 load input,,,,,89087400.0,ns,546
day 01 load input,,,,,91595800.0,ns,552
day 01 load input,,,,,92397900.0,ns,558
day 01 load input,,,,,92362700.0,ns,564
day 01 load input,,,,,93910200.0,ns,570
day 01 load input,,,,,94336300.0,ns,576
day 01 load input,,,,,96243300.0,ns,582
day 01 load input,,,,,97695600.0,ns,588
day 01 load input,,,,,98917800.0,ns,594
day 01 load input,,,,,98048300.0,ns,600
