group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 13 part one,,,,,1016500.0,ns,563
day 13 part one,,,,,2055400.0,ns,1126
day 13 part one,,,,,2937600.0,ns,1689
day 13 part one,,,,,3833300.0,ns,2252
day 13 part one,,,,,4786000.0,ns,2815
day 13 part one,,,,,5885300.0,ns,3378
day 13 part one,,,,,6674600.0,ns,3941
day 13 part one,,,,,7737200.0,ns,4504
day 13 part one,,,,,8614100.0,ns,5067
day 13 part one,,,,,9735000.0,ns,5630
day 13 part one,,,,,10591000.0,ns,6193
day 13 part one,,,,,11586200.0,ns,6756
day 13 part one,,,,,12557500.0,ns,7319
day 13 part one,,,,,14408400.0,ns,7882
day 13 part one,,,,,15126300.0,ns,8445
day 13 part one,,,,,15953400.0,ns,9008
day 13 part one,,,,,16991200.0,ns,9571
day 13 part one,,,,,18457400.0,ns,10134
day 13 part one,,,,,18997800.0,ns,10697
day 13 part one,,,,,20633800.0,ns,11260
day 13 part one,,,,,20803000.0,ns,11823
day 13 part one,,,,,21747700.0,ns,12386
day 13 part one,,,,,22552600.0,ns,12949
day 13 part one,,,,,23319900.0,ns,13512
day 13 part one,,,,,25174700.0,ns,14075
day 13 part one,,,,,25963200.0,ns,14638
day 13 part one,,,,,26858700.0,ns,15201
day 13 part one,,,,,32630100.0,ns,15764
day 13 part one,,,,,30647100.0,ns,16327
day 13 part one,,,,,30642600.0,ns,16890
day 13 part one,,,,,33914900.0,ns,17453
day 13 part one,,,,,32475500.0,ns,18016
day 13 part one,,,,,34143700.0,ns,18579
day 13 part one,,,,,35483400.0,ns,19142
day 13 part one,,,,,36012800.0,ns,19705
day 13 part one,,,,,36610600.0,ns,20268
day 13 part one,,,,,38394900.0,ns,20831
day 13 part one,,,,,39064400.0,ns,21394
day 13 part one,,,,,39460900.0,ns,21957
day 13 part one,,,,,40173400.0,ns,22520
day 13 part one,,,,,41685900.0,ns,23083
day 13 part one,,,,,41941500.0,ns,23646
day 13 part one,,,,,43131300.0,ns,24209
day 13 part one,,,,,43473200.0,ns,24772
day 13 part one,,,,,45210500.0,ns,25335
day 13 part one,,,,,49774000.0,ns,25898
day 13 part one,,,,,50466900.0,ns,26461
day 13 part one,,,,,50142400.0,ns,27024
day 13 part one,,,,,49661700.0,ns,27587
day 13 part one,,,,,50472600.0,ns,28150
day 13 part one,,,,,51021800.0,ns,28713
day 13 part one,,,,,52790100.0,ns,29276
day 13 part one,,,,,53038500.0,ns,29839
day 13 part one,,,,,53428700.0,ns,30402
day 13 part one,,,,,54234500.0,ns,30965
day 13 part one,,,,,55118100.0,ns,31528
day 13 part one,,,,,56192800.0,ns,32091
day 13 part one,,,,,56982900.0,ns,32654
day 13 part one,,,,,57738500.0,ns,33217
day 13 part one,,,,,58761800.0,ns,33780
day 13 part one,,,,,60052100.0,ns,34343
day 13 part one,,,,,59900800.0,ns,34906
day 13 part one,,,,,61159600.0,ns,35469
day 13 part one,,,,,61851100.0,ns,36032
day 13 part one,,,,,63367100.0,ns,36595
day 13 part one,,,,,64505300.0,ns,37158
day 13 part one,,,,,64751500.0,ns,37721
day 13 part one,,,,,66876400.0,ns,38284
day 13 part one,,,,,68424300.0,ns,38847
day 13 part one,,,,,69021400.0,ns,39410
day 13 part one,,,,,71364300.0,ns,39973
day 13 part one,,,,,70790900.0,ns,40536
day 13 part one,,,,,71123200.0,ns,41099
day 13 part one,,,,,71634900.0,ns,41662
day 13 part one,,,,,73296600.0,ns,42225
day 13 part one,,,,,74151800.0,ns,42788
day 13 part one,,,,,75791900.0,ns,43351
day 13 part one,,,,,76036500.0,ns,43914
day 13 part one,,,,,76517700.0,ns,44477
day 13 part one,,,,,79129400.0,ns,45040
day 13 part one,,,,,81678800.0,ns,45603
day 13 part one,,,,,80009300.0,ns,46166
day 13 part one,,,,,81004000.0,ns,46729
day 13 part one,,,,,84202600.0,ns,47292
day 13 part one,,,,,87227600.0,ns,47855
day 13 part one,,,,,88445900.0,ns,48418
day 13 part one,,,,,89126400.0,ns,48981
day 13 part one,,,,,90164300.0,ns,49544
day 13 part one,,,,,92989100.0,ns,50107
day 13 part one,,,,,92958000.0,ns,50670
day 13 part one,,,,,88351200.0,ns,51233
day 13 part one,,,,,89385900.0,ns,51796
day 13 part one,,,,,90218900.0,ns,52359
day 13 part one,,,,,95884200.0,ns,52922
day 13 part one,,,,,96158600.0,ns,53485
day 13 part one,,,,,95270700.0,ns,54048
day 13 part one,,,,,99881400.0,ns,54611
day 13 part one,,,,,103339900.0,ns,55174
day 13 part one,,,,,100404400.0,ns,55737
day 13 part one,,,,,98244800.0,ns,56300
