group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 15 part one,,,,,1168335.0,ns,4
day 15 part one,,,,,2236069.0,ns,8
day 15 part one,,,,,3362782.0,ns,12
day 15 part one,,,,,4873670.0,ns,16
day 15 part one,,,,,5595728.0,ns,20
day 15 part one,,,,,6707173.0,ns,24
day 15 part one,,,,,8170405.0,ns,28
day 15 part one,,,,,8950939.0,ns,32
day 15 part one,,,,,10145598.0,ns,36
day 15 part one,,,,,11556061.0,ns,40
day 15 part one,,,,,12340940.0,ns,44
day 15 part one,,,,,13533518.0,ns,48
day 15 part one,,,,,14555135.0,ns,52
day 15 part one,,,,,15686719.0,ns,56
day 15 part one,,,,,16784263.0,ns,60
day 15 part one,,,,,17920348.0,ns,64
day 15 part one,,,,,19167620.0,ns,68
day 15 part one,,,,,20285288.0,ns,72
day 15 part one,,,,,21255800.0,ns,76
day 15 part one,,,,,22429404.0,ns,80
day 15 part one,,,,,23487951.0,ns,84
day 15 part one,,,,,24674233.0,ns,88
day 15 part one,,,,,25838837.0,ns,92
day 15 part one,,,,,27039718.0,ns,96
day 15 part one,,,,,27965376.0,ns,100
day 15 part one,,,,,29123161.0,ns,104
day 15 part one,,,,,30200274.0,ns,108
day 15 part one,,,,,31347283.0,ns,112
day 15 part one,,,,,32485500.0,ns,116
day 15 part one,,,,,33642458.0,ns,120
day 15 part one,,,,,34705348.0,ns,124
day 15 part one,,,,,35840352.0,ns,128
day 15 part one,,,,,36919520.0,ns,132
day 15 part one,,,,,38107221.0,ns,136
day 15 part one,,,,,39177929.0,ns,140
day 15 part one,,,,,40285309.0,ns,144
day 15 part one,,,,,41493300.0,ns,148
day 15 part one,,,,,43037236.0,ns,152
day 15 part one,,,,,43655287.0,ns,156
day 15 part one,,,,,44915239.0,ns,160
day 15 part one,,,,,45931461.0,ns,164
day 15 part one,,,,,47062218.0,ns,168
day 15 part one,,,,,48118259.0,ns,172
day 15 part one,,,,,49273395.0,ns,176
day 15 part one,,,,,50390566.0,ns,180
day 15 part one,,,,,51479578.0,ns,184
day 15 part one,,,,,52683524.0,ns,188
day 15 part one,,,,,53895897.0,ns,192
day 15 part one,,,,,54798659.0,ns,196
day 15 part one,,,,,55999839.0,ns,200
day 15 part one,,,,,57037926.0,ns,204
day 15 part one,,,,,58197511.0,ns,208
day 15 part one,,,,,59612394.0,ns,212
day 15 part one,,,,,60457679.0,ns,216
day 15 part one,,,,,61722226.0,ns,220
day 15 part one,,,,,62821402.0,ns,224
day 15 part one,,,,,63926389.0,ns,228
day 15 part one,,,,,65019876.0,ns,232
day 15 part one,,,,,66103706.0,ns,236
day 15 part one,,,,,67143718.0,ns,240
day 15 part one,,,,,68309198.0,ns,244
day 15 part one,,,,,69438426.0,ns,248
day 15 part one,,,,,70522505.0,ns,252
day 15 part one,,,,,71795424.0,ns,256
day 15 part one,,,,,73311168.0,ns,260
day 15 part one,,,,,74204026.0,ns,264
day 15 part one,,,,,75013946.0,ns,268
day 15 part one,,,,,76047982.0,ns,272
day 15 part one,,,,,77253421.0,ns,276
day 15 part one,,,,,78381447.0,ns,280
day 15 part one,,,,,79572866.0,ns,284
day 15 part one,,,,,80549498.0,ns,288
day 15 part one,,,,,81971059.0,ns,292
day 15 part one,,,,,82778914.0,ns,296
day 15 part one,,,,,84362337.0,ns,300
day 15 part one,,,,,85348737.0,ns,304
day 15 part one,,,,,86294104.0,ns,308
day 15 part one,,,,,87276063.0,ns,312
day 15 part one,,,,,88486971.0,ns,316
day 15 part one,,,,,89528463.0,ns,320
day 15 part one,,,,,90660708.0,ns,324
day 15 part one,,,,,91893234.0,ns,328
day 15 part one,,,,,93356325.0,ns,332
day 15 part one,,,,,94156227.0,ns,336
day 15 part one,,,,,95418532.0,ns,340
day 15 part one,,,,,96235481.0,ns,344
day 15 part one,,,,,97370096.0,ns,348
day 15 part one,,,,,98832589.0,ns,352
day 15 part one,,,,,99653384.0,ns,356
day 15 part one,,,,,100700866.0,ns,360
day 15 part one,,,,,102223883.0,ns,364
day 15 part one,,,,,103240238.0,ns,368
day 15 part one,,,,,104403770.0,ns,372
day 15 part one,,,,,105487043.0,ns,376
day 15 part one,,,,,106388803.0,ns,380
day 15 part one,,,,,107406684.0,ns,384
day 15 part one,,,,,108779034.0,ns,388
day 15 part one,,,,,109681057.0,ns,392
day 15 part one,,,,,111301263.0,ns,396
day 15 part one,,,,,112041365.0,ns,400
