group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 16 load input,,,,,1024869.0,ns,106
day 16 load input,,,,,1943474.0,ns,212
day 16 load input,,,,,2891348.0,ns,318
day 16 load input,,,,,4062919.0,ns,424
day 16 load input,,,,,5228756.0,ns,530
day 16 load input,,,,,5819276.0,ns,636
day 16 load input,,,,,7359104.0,ns,742
day 16 load input,,,,,8012563.0,ns,848
day 16 load input,,,,,9137494.0,ns,954
day 16 load input,,,,,10868534.0,ns,1060
day 16 load input,,,,,11012843.0,ns,1166
day 16 load input,,,,,12103521.0,ns,1272
day 16 load input,,,,,12901547.0,ns,1378
day 16 load input,,,,,13952436.0,ns,1484
day 16 load input,,,,,15001298.0,ns,1590
day 16 load input,,,,,15837798.0,ns,1696
day 16 load input,,,,,17036602.0,ns,1802
day 16 load input,,,,,18085027.0,ns,1908
day 16 load input,,,,,19092327.0,ns,2014
day 16 load input,,,,,19864419.0,ns,2120
day 16 load input,,,,,20993546.0,ns,2226
day 16 load input,,,,,21819725.0,ns,2332
day 16 load input,,,,,22973576.0,ns,2438
day 16 load input,,,,,23850406.0,ns,2544
day 16 load input,,,,,24841096.0,ns,2650
day 16 load input,,,,,25935357.0,ns,2756
day 16 load input,,,,,26688483.0,ns,2862
day 16 load input,,,,,27653850.0,ns,2968
day 16 load input,,,,,28912353.0,ns,3074
day 16 load input,,,,,29935339.0,ns,3180
day 16 load input,,,,,30932526.0,ns,3286
day 16 load input,,,,,32349990.0,ns,3392
day 16 load input,,,,,33815547.0,ns,3498
day 16 load input,,,,,34368650.0,ns,3604
day 16 load input,,,,,37808949.0,ns,3710
day 16 load input,,,,,36619412.0,ns,3816
day 16 load input,,,,,36877710.0,ns,3922
day 16 load input,,,,,38206519.0,ns,4028
day 16 load input,,,,,39058323.0,ns,4134
day 16 load input,,,,,39980214.0,ns,4240
day 16 load input,,,,,41032366.0,ns,4346
day 16 load input,,,,,41935386.0,ns,4452
day 16 load input,,,,,43047132.0,ns,4558
day 16 load input,,,,,44054575.0,ns,4664
day 16 load input,,,,,44934521.0,ns,4770
day 16 load input,,,,,46161530.0,ns,4876
day 16 load input,,,,,47179938.0,ns,4982
day 16 load input,,,,,48023774.0,ns,5088
day 16 load input,,,,,48837301.0,ns,5194
day 16 load input,,,,,50131250.0,ns,5300
day 16 load input,,,,,52295595.0,ns,5406
day 16 load input,,,,,59657164.0,ns,5512
day 16 load input,,,,,53614014.0,ns,5618
day 16 load input,,,,,54560802.0,ns,5724
day 16 load input,,,,,55343418.0,ns,5830
day 16 load input,,,,,56755517.0,ns,5936
day 16 load input,,,,,57399270.0,ns,6042
day 16 load input,,,,,58457398.0,ns,6148
day 16 load input,,,,,59726284.0,ns,6254
day 16 load input,,,,,59670381.0,ns,6360
day 16 load input,,,,,61040513.0,ns,6466
day 16 load input,,,,,62521418.0,ns,6572
day 16 load input,,,,,62610988.0,ns,6678
day 16 load input,,,,,64673498.0,ns,6784
day 16 load input,,,,,65051659.0,ns,6890
day 16 load input,,,,,66309853.0,ns,6996
day 16 load input,,,,,67239585.0,ns,7102
day 16 load input,,,,,67978582.0,ns,7208
day 16 load input,,,,,68374897.0,ns,7314
day 16 load input,,,,,70026752.0,ns,7420
day 16 load input,,,,,70574126.0,ns,7526
day 16 load input,,,,,71605149.0,ns,7632
day 16 load input,,,,,72609593.0,ns,7738
day 16 load input,,,,,73711261.0,ns,7844
day 16 load input,,,,,75606487.0,ns,7950
day 16 load input,,,,,75490827.0,ns,8056
day 16 load input,,,,,77152753.0,ns,8162
day 16 load input,,,,,77317145.0,ns,8268
day 16 load input,,,,,78434555.0,ns,8374
day 16 load input,,,,,79362317.0,ns,8480
day 16 load input,,,,,81250444.0,ns,8586
day 16 load input,,,,,81351865.0,ns,8692
day 16 load input,,,,,82697769.0,ns,8798
day 16 load input,,,,,83505740.0,ns,8904
day 16 load input,,,,,84361677.0,ns,9010
day 16 load input,,,,,85589689.0,ns,9116
day 16 load input,,,,,86556779.0,ns,9222
day 16 load input,,,,,87323100.0,ns,9328
day 16 load input,,,,,88075203.0,ns,9434
day 16 load input,,,,,89155524.0,ns,9540
day 16 load input,,,,,90070440.0,ns,9646
day 16 load input,,,,,91356706.0,ns,9752
day 16 load input,,,,,92066536.0,ns,9858
day 16 load input,,,,,93155850.0,ns,9964
day 16 load input,,,,,93909637.0,ns,10070
day 16 load input,,,,,94944606.0,ns,10176
day 16 load input,,,,,95731742.0,ns,10282
day 16 load input,,,,,96891150.0,ns,10388
day 16 load input,,,,,98053642.0,ns,10494
day 16 load input,,,,,99216773.0,ns,10600
