group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 02 load input,,,,,1179811.0,ns,3
day 02 load input,,,,,2145992.0,ns,6
day 02 load input,,,,,3368237.0,ns,9
day 02 load input,,,,,4550821.0,ns,12
day 02 load input,,,,,5366175.0,ns,15
day 02 load input,,,,,6472546.0,ns,18
day 02 load input,,,,,7963750.0,ns,21
day 02 load input,,,,,9268284.0,ns,24
day 02 load input,,,,,12070287.0,ns,27
day 02 load input,,,,,11610341.0,ns,30
day 02 load input,,,,,11837318.0,ns,33
day 02 load input,,,,,13393228.0,ns,36
day 02 load input,,,,,14443791.0,ns,39
day 02 load input,,,,,16124772.0,ns,42
day 02 load input,,,,,16846591.0,ns,45
day 02 load input,,,,,17854140.0,ns,48
day 02 load input,,,,,18913863.0,ns,51
day 02 load input,,,,,19964757.0,ns,54
day 02 load input,,,,,19005581.0,ns,57
day 02 load input,,,,,18490369.0,ns,60
day 02 load input,,,,,21335099.0,ns,63
day 02 load input,,,,,24880172.0,ns,66
day 02 load input,,,,,25713226.0,ns,69
day 02 load input,,,,,29224720.0,ns,72
day 02 load input,,,,,27208673.0,ns,75
day 02 load input,,,,,29815221.0,ns,78
day 02 load input,,,,,30220977.0,ns,81
day 02 load input,,,,,31017621.0,ns,84
day 02 load input,,,,,32221594.0,ns,87
day 02 load input,,,,,34024555.0,ns,90
day 02 load input,,,,,34716592.0,ns,93
day 02 load input,,,,,35688983.0,ns,96
day 02 load input,,,,,36496400.0,ns,99
day 02 load input,,,,,37728562.0,ns,102
day 02 load input,,,,,39131376.0,ns,105
day 02 load input,,,,,44866021.0,ns,108
day 02 load input,,,,,43261771.0,ns,111
day 02 load input,,,,,43032736.0,ns,114
day 02 load input,,,,,44995997.0,ns,117
day 02 load input,,,,,44818140.0,ns,120
day 02 load input,,,,,46713079.0,ns,123
day 02 load input,,,,,47766050.0,ns,126
day 02 load input,,,,,48386186.0,ns,129
day 02 load input,,,,,48697208.0,ns,132
day 02 load input,,,,,50528694.0,ns,135
day 02 load input,,,,,51423546.0,ns,138
day 02 load input,,,,,52801810.0,ns,141
day 02 load input,,,,,52967385.0,ns,144
day 02 load input,,,,,55075576.0,ns,147
day 02 load input,,,,,55977306.0,ns,150
day 02 load input,,,,,56949327.0,ns,153
day 02 load input,,,,,59249571.0,ns,156
day 02 load input,,,,,58873708.0,ns,159
day 02 load input,,,,,59846606.0,ns,162
day 02 load input,,,,,61827985.0,ns,165
day 02 load input,,,,,62381727.0,ns,168
day 02 load input,,,,,65833449.0,ns,171
day 02 load input,,,,,64093889.0,ns,174
day 02 load input,,,,,64085465.0,ns,177
day 02 load input,,,,,68944279.0,ns,180
day 02 load input,,,,,67547336.0,ns,183
day 02 load input,,,,,68368612.0,ns,186
day 02 load input,,,,,70496042.0,ns,189
day 02 load input,,,,,73176811.0,ns,192
day 02 load input,,,,,73109683.0,ns,195
day 02 load input,,,,,70844188.0,ns,198
day 02 load input,,,,,71890712.0,ns,201
day 02 load input,,,,,74168094.0,ns,204
day 02 load input,,,,,77100065.0,ns,207
day 02 load input,,,,,83626947.0,ns,210
day 02 load input,,,,,79584724.0,ns,213
day 02 load input,,,,,80460195.0,ns,216
day 02 load input,,,,,81936067.0,ns,219
day 02 load input,,,,,83342653.0,ns,222
day 02 load input,,,,,83920266.0,ns,225
day 02 load input,,,,,85068922.0,ns,228
day 02 load input,,,,,86661119.0,ns,231
day 02 load input,,,,,87811715.0,ns,234
day 02 load input,,,,,88551523.0,ns,237
day 02 load input,,,,,120084276.0,ns,240
day 02 load input,,,,,87915031.0,ns,243
day 02 load input,,,,,91958287.0,ns,246
day 02 load input,,,,,90215742.0,ns,249
day 02 load input,,,,,90118802.0,ns,252
day 02 load input,,,,,92034923.0,ns,255
day 02 load input,,,,,92147948.0,ns,258
day 02 load input,,,,,97812257.0,ns,261
day 02 load input,,,,,100819035.0,ns,264
day 02 load input,,,,,99936192.0,ns,267
day 02 load input,,,,,100385985.0,ns,270
day 02 load input,,,,,102642330.0,ns,273
day 02 load input,,,,,108784057.0,ns,276
day 02 load input,,,,,104845717.0,ns,279
day 02 load input,,,,,104828170.0,ns,282
day 02 load input,,,,,106918625.0,ns,285
day 02 load input,,,,,106688651.0,ns,288
day 02 load input,,,,,108198798.0,ns,291
day 02 load input,,,,,110705529.0,ns,294
day 02 load input,,,,,111079547.0,ns,297
day 02 load input,,,,,112143861.0,ns,300
