group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 10 part one,,,,,1010100.0,ns,199
day 10 part one,,,,,1973900.0,ns,398
day 10 part one,,,,,2974700.0,ns,597
day 10 part one,,,,,4167600.0,ns,796
day 10 part one,,,,,5128300.0,ns,995
day 10 part one,,,,,5962200.0,ns,1194
day 10 part one,,,,,6874300.0,ns,1393
day 10 part one,,,,,7890700.0,ns,1592
day 10 part one,,,,,9147200.0,ns,1791
day 10 part one,,,,,10010700.0,ns,1990
day 10 part one,,,,,10914700.0,ns,2189
day 10 part one,,,,,12184300.0,ns,2388
day 10 part one,,,,,12800000.0,ns,2587
day 10 part one,,,,,13749800.0,ns,2786
day 10 part one,,,,,14584000.0,ns,2985
day 10 part one,,,,,15713700.0,ns,3184
day 10 part one,,,,,17028000.0,ns,3383
day 10 part one,,,,,18138700.0,ns,3582
day 10 part one,,,,,19011400.0,ns,3781
day 10 part one,,,,,19840100.0,ns,3980
day 10 part one,,,,,20912100.0,ns,4179
day 10 part one,,,,,21555000.0,ns,4378
day 10 part one,,,,,22951500.0,ns,4577
day 10 part one,,,,,23650000.0,ns,4776
day 10 part one,,,,,24771200.0,ns,4975
day 10 part one,,,,,25306200.0,ns,5174
day 10 part one,,,,,26729300.0,ns,5373
day 10 part one,,,,,27987300.0,ns,5572
day 10 part one,,,,,28526000.0,ns,5771
day 10 part one,,,,,29518200.0,ns,5970
day 10 part one,,,,,30439600.0,ns,6169
day 10 part one,,,,,31798100.0,ns,6368
day 10 part one,,,,,32401000.0,ns,6567
day 10 part one,,,,,33371700.0,ns,6766
day 10 part one,,,,,34559900.0,ns,6965
day 10 part one,,,,,35223500.0,ns,7164
day 10 part one,,,,,36174700.0,ns,7363
day 10 part one,,,,,37896100.0,ns,7562
day 10 part one,,,,,38360700.0,ns,7761
day 10 part one,,,,,39400500.0,ns,7960
day 10 part one,,,,,40551800.0,ns,8159
day 10 part one,,,,,41629200.0,ns,8358
day 10 part one,,,,,42931200.0,ns,8557
day 10 part one,,,,,43866100.0,ns,8756
day 10 part one,,,,,44647800.0,ns,8955
day 10 part one,,,,,45160100.0,ns,9154
day 10 part one,,,,,45924200.0,ns,9353
day 10 part one,,,,,47059500.0,ns,9552
day 10 part one,,,,,48349600.0,ns,9751
day 10 part one,,,,,49672400.0,ns,9950
day 10 part one,,,,,50298600.0,ns,10149
day 10 part one,,,,,51720000.0,ns,10348
day 10 part one,,,,,53148400.0,ns,10547
day 10 part one,,,,,53393800.0,ns,10746
day 10 part one,,,,,54755800.0,ns,10945
day 10 part one,,,,,55265100.0,ns,11144
day 10 part one,,,,,56210300.0,ns,11343
day 10 part one,,,,,56631300.0,ns,11542
day 10 part one,,,,,58637000.0,ns,11741
day 10 part one,,,,,59256900.0,ns,11940
day 10 part one,,,,,60075800.0,ns,12139
day 10 part one,,,,,62263000.0,ns,12338
day 10 part one,,,,,62608800.0,ns,12537
day 10 part one,,,,,63519000.0,ns,12736
day 10 part one,,,,,63896900.0,ns,12935
day 10 part one,,,,,65125600.0,ns,13134
day 10 part one,,,,,65890500.0,ns,13333
day 10 part one,,,,,67732300.0,ns,13532
day 10 part one,,,,,68633100.0,ns,13731
day 10 part one,,,,,69326200.0,ns,13930
day 10 part one,,,,,70400800.0,ns,14129
day 10 part one,,,,,71392300.0,ns,14328
day 10 part one,,,,,72152400.0,ns,14527
day 10 part one,,,,,72554500.0,ns,14726
day 10 part one,,,,,73894400.0,ns,14925
day 10 part one,,,,,75084300.0,ns,15124
day 10 part one,,,,,77121300.0,ns,15323
day 10 part one,,,,,77035800.0,ns,15522
day 10 part one,,,,,77674100.0,ns,15721
day 10 part one,,,,,79719800.0,ns,15920
day 10 part one,,,,,80422600.0,ns,16119
day 10 part one,,,,,81485000.0,ns,16318
day 10 part one,,,,,83114400.0,ns,16517
day 10 part one,,,,,83295400.0,ns,16716
day 10 part one,,,,,85048100.0,ns,16915
day 10 part one,,,,,84733000.0,ns,17114
day 10 part one,,,,,85628200.0,ns,17313
day 10 part one,,,,,85838400.0,ns,17512
day 10 part one,,,,,88628600.0,ns,17711
day 10 part one,,,,,89926500.0,ns,17910
day 10 part one,,,,,90066500.0,ns,18109
day 10 part one,,,,,91196500.0,ns,18308
day 10 part one,,,,,91982300.0,ns,18507
day 10 part one,,,,,93333500.0,ns,18706
day 10 part one,,,,,93903600.0,ns,18905
day 10 part one,,,,,94633600.0,ns,19104
day 10 part one,,,,,95975500.0,ns,19303
day 10 part one,,,,,97080700.0,ns,19502
day 10 part one,,,,,98851400.0,ns,19701
day 10 part one,,,,,98807600.0,ns,19900
