group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 06 load input,,,,,1414400.0,ns,7
day 06 load input,,,,,2160900.0,ns,14
day 06 load input,,,,,3051500.0,ns,21
day 06 load input,,,,,3984200.0,ns,28
day 06 load input,,,,,4989300.0,ns,35
day 06 load input,,,,,6319400.0,ns,42
day 06 load input,,,,,6828000.0,ns,49
day 06 load input,,,,,8635600.0,ns,56
day 06 load input,,,,,8912500.0,ns,63
day 06 load input,,,,,10137500.0,ns,70
day 06 load input,,,,,11497900.0,ns,77
day 06 load input,,,,,12124600.0,ns,84
day 06 load input,,,,,12949700.0,ns,91
day 06 load input,,,,,14429600.0,ns,98
day 06 load input,,,,,14841300.0,ns,105
day 06 load input,,,,,15952100.0,ns,112
day 06 load input,,,,,16778800.0,ns,119
day 06 load input,,,,,18095500.0,ns,126
day 06 load input,,,,,18592800.0,ns,133
day 06 load input,,,,,20031600.0,ns,140
day 06 load input,,,,,21294900.0,ns,147
day 06 load input,,,,,21688400.0,ns,154
day 06 load input,,,,,22944100.0,ns,161
day 06 load input,,,,,23716100.0,ns,168
day 06 load input,,,,,25167000.0,ns,175
day 06 load input,,,,,26416800.0,ns,182
day 06 load input,,,,,26803800.0,ns,189
day 06 load input,,,,,27624700.0,ns,196
day 06 load input,,,,,28244200.0,ns,203
day 06 load input,,,,,29631300.0,ns,210
day 06 load input,,,,,30278600.0,ns,217
day 06 load input,,,,,31739300.0,ns,224
day 06 load input,,,,,33764800.0,ns,231
day 06 load input,,,,,35649000.0,ns,238
day 06 load input,,,,,34952100.0,ns,245
day 06 load input,,,,,37163500.0,ns,252
day 06 load input,,,,,37471800.0,ns,259
day 06 load input,,,,,38199000.0,ns,266
day 06 load input,,,,,38587000.0,ns,273
day 06 load input,,,,,39595600.0,ns,280
day 06 load input,,,,,42066300.0,ns,287
day 06 load input,,,,,43709300.0,ns,294
day 06 load input,,,,,43535400.0,ns,301
day 06 load input,,,,,43816200.0,ns,308
day 06 load input,,,,,45356000.0,ns,315
day 06 load input,,,,,45812400.0,ns,322
day 06 load input,,,,,47939400.0,ns,329
day 06 load input,,,,,50989500.0,ns,336
day 06 load input,,,,,50021500.0,ns,343
day 06 load input,,,,,50232500.0,ns,350
day 06 load input,,,,,51305200.0,ns,357
day 06 load input,,,,,53585800.0,ns,364
day 06 load input,,,,,54960700.0,ns,371
day 06 load input,,,,,55919200.0,ns,378
day 06 load input,,,,,55950100.0,ns,385
day 06 load input,,,,,56283100.0,ns,392
day 06 load input,,,,,57958000.0,ns,399
day 06 load input,,,,,58236700.0,ns,406
day 06 load input,,,,,59852400.0,ns,413
day 06 load input,,,,,63047700.0,ns,420
day 06 load input,,,,,63556600.0,ns,427
day 06 load input,,,,,61919000.0,ns,434
day 06 load input,,,,,62868200.0,ns,441
day 06 load input,,,,,64224300.0,ns,448
day 06 load input,,,,,64607400.0,ns,455
day 06 load input,,,,,67786400.0,ns,462
day 06 load input,,,,,71469200.0,ns,469
day 06 load input,,,,,67898700.0,ns,476
day 06 load input,,,,,70249900.0,ns,483
day 06 load input,,,,,70772500.0,ns,490
day 06 load input,,,,,75029200.0,ns,497
day 06 load input,,,,,74075400.0,ns,504
day 06 load input,,,,,72053700.0,ns,511
day 06 load input,,,,,73562400.0,ns,518
day 06 load input,,,,,76875800.0,ns,525
day 06 load input,,,,,78605900.0,ns,532
day 06 load input,,,,,78130500.0,ns,539
day 06 load input,,,,,78111800.0,ns,546
day 06 load input,,,,,78802500.0,ns,553
day 06 load input,,,,,80470800.0,ns,560
day 06 load input,,,,,82482300.0,ns,567
day 06 load input,,,,,82007500.0,ns,574
day 06 load input,,,,,82439300.0,ns,581
day 06 load input,,,,,83190200.0,ns,588
day 06 load input,,,,,85594200.0,ns,595
day 06 load input,,,,,85600000.0,ns,602
day 06 load input,,,,,86748300.0,ns,609
day 06 load input,,,,,88598100.0,ns,616
day 06 load input,,,,,89790300.0,ns,623
day 06 load input,,,,,89854400.0,ns,630
day 06 load input,,,,,92071500.0,ns,637
day 06 load input,,,,,91036000.0,ns,644
day 06 load input,,,,,92839300.0,ns,651
day 06 load input,,,,,94738700.0,ns,658
day 06 load input,,,,,95239800.0,ns,665
day 06 load input,,,,,97099700.0,ns,672
day 06 load input,,,,,97261300.0,ns,679
day 06 load input,,,,,98094600.0,ns,686
day 06 load input,,,,,98680700.0,ns,693
day 06 load input,,,,,100622200.0,ns,700
