group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 17 part two ,,,,,65067229.0,ns,1
day 17 part two ,,,,,61781052.0,ns,1
day 17 part two ,,,,,61867538.0,ns,1
day 17 part two ,,,,,61619849.0,ns,1
day 17 part two ,,,,,61994764.0,ns,1
day 17 part two ,,,,,61652432.0,ns,1
day 17 part two ,,,,,61614824.0,ns,1
day 17 part two ,,,,,61588569.0,ns,1
day 17 part two ,,,,,61703874.0,ns,1
day 17 part two ,,,,,61752331.0,ns,1
day 17 part two ,,,,,62583908.0,ns,1
day 17 part two ,,,,,61762443.0,ns,1
day 17 part two ,,,,,61702249.0,ns,1
day 17 part two ,,,,,61621325.0,ns,1
day 17 part two ,,,,,61733906.0,ns,1
day 17 part two ,,,,,61657259.0,ns,1
day 17 part two ,,,,,61598944.0,ns,1
day 17 part two ,,,,,61794841.0,ns,1
day 17 part two ,,,,,61651468.0,ns,1
day 17 part two ,,,,,61565590.0,ns,1
day 17 part two ,,,,,61643133.0,ns,1
day 17 part two ,,,,,61635678.0,ns,1
day 17 part two ,,,,,62666296.0,ns,1
day 17 part two ,,,,,61631023.0,ns,1
day 17 part two ,,,,,61904613.0,ns,1
day 17 part two ,,,,,61590565.0,ns,1
day 17 part two ,,,,,61592145.0,ns,1
day 17 part two ,,,,,61576731.0,ns,1
day 17 part two ,,,,,61614251.0,ns,1
day 17 part two ,,,,,61555230.0,ns,1
day 17 part two ,,,,,61684832.0,ns,1
day 17 part two ,,,,,61724124.0,ns,1
day 17 part two ,,,,,61677208.0,ns,1
day 17 part two ,,,,,61780847.0,ns,1
day 17 part two ,,,,,61692522.0,ns,1
day 17 part two ,,,,,62430397.0,ns,1
day 17 part two ,,,,,61781057.0,ns,1
day 17 part two ,,,,,63346140.0,ns,1
day 17 part two ,,,,,63535894.0,ns,1
day 17 part two ,,,,,61583460.0,ns,1
day 17 part two ,,,,,61577459.0,ns,1
day 17 part two ,,,,,61736437.0,ns,1
day 17 part two ,,,,,61646106.0,ns,1
day 17 part two ,,,,,61641523.0,ns,1
day 17 part two ,,,,,61562240.0,ns,1
day 17 part two ,,,,,61571780.0,ns,1
day 17 part two ,,,,,61687383.0,ns,1
day 17 part two ,,,,,61633453.0,ns,1
day 17 part two ,,,,,61625696.0,ns,1
day 17 part two ,,,,,61720239.0,ns,1
day 17 part two ,,,,,61841534.0,ns,1
day 17 part two ,,,,,61774634.0,ns,1
day 17 part two ,,,,,61679456.0,ns,1
day 17 part two ,,,,,61618894.0,ns,1
day 17 part two ,,,,,61636678.0,ns,1
day 17 part two ,,,,,61581653.0,ns,1
day 17 part two ,,,,,61620132.0,ns,1
day 17 part two ,,,,,61581000.0,ns,1
day 17 part two ,,,,,61574715.0,ns,1
day 17 part two ,,,,,61722819.0,ns,1
day 17 part two ,,,,,61689038.0,ns,1
day 17 part two ,,,,,61581652.0,ns,1
day 17 part two ,,,,,61612872.0,ns,1
day 17 part two ,,,,,61582199.0,ns,1
day 17 part two ,,,,,61688336.0,ns,1
day 17 part two ,,,,,61818761.0,ns,1
day 17 part two ,,,,,61630357.0,ns,1
day 17 part two ,,,,,61867304.0,ns,1
day 17 part two ,,,,,62270388.0,ns,1
day 17 part two ,,,,,61623774.0,ns,1
day 17 part two ,,,,,61698685.0,ns,1
day 17 part two ,,,,,61579275.0,ns,1
day 17 part two ,,,,,61611900.0,ns,1
day 17 part two ,,,,,61624033.0,ns,1
day 17 part two ,,,,,61757405.0,ns,1
day 17 part two ,,,,,61617514.0,ns,1
day 17 part two ,,,,,61628430.0,ns,1
day 17 part two ,,,,,61653719.0,ns,1
day 17 part two ,,,,,61650396.0,ns,1
day 17 part two ,,,,,61560351.0,ns,1
day 17 part two ,,,,,61649146.0,ns,1
day 17 part two ,,,,,61617998.0,ns,1
day 17 part two ,,,,,61607870.0,ns,1
day 17 part two ,,,,,61822326.0,ns,1
day 17 part two ,,,,,61726979.0,ns,1
day 17 part two ,,,,,61630517.0,ns,1
day 17 part two ,,,,,61680225.0,ns,1
day 17 part two ,,,,,61632356.0,ns,1
day 17 part two ,,,,,61595150.0,ns,1
day 17 part two ,,,,,61584314.0,ns,1
day 17 part two ,,,,,61626781.0,ns,1
day 17 part two ,,,,,61575051.0,ns,1
day 17 part two ,,,,,61554695.0,ns,1
day 17 part two ,,,,,61655896.0,ns,1
day 17 part two ,,,,,61568634.0,ns,1
day 17 part two ,,,,,61679365.0,ns,1
day 17 part two ,,,,,61609321.0,ns,1
day 17 part two ,,,,,61664386.0,ns,1
day 17 part two ,,,,,61800046.0,ns,1
day 17 part two ,,,,,61833141.0,ns,1
