group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 06 part one,,,,,1384500.0,ns,2
day 06 part one,,,,,2741900.0,ns,4
day 06 part one,,,,,4111500.0,ns,6
day 06 part one,,,,,5899600.0,ns,8
day 06 part one,,,,,6920800.0,ns,10
day 06 part one,,,,,8252400.0,ns,12
day 06 part one,,,,,9579100.0,ns,14
day 06 part one,,,,,11139900.0,ns,16
day 06 part one,,,,,12403200.0,ns,18
day 06 part one,,,,,13839800.0,ns,20
day 06 part one,,,,,15110900.0,ns,22
day 06 part one,,,,,16609900.0,ns,24
day 06 part one,,,,,18315300.0,ns,26
day 06 part one,,,,,19685200.0,ns,28
day 06 part one,,,,,20238600.0,ns,30
day 06 part one,,,,,21750200.0,ns,32
day 06 part one,,,,,22985600.0,ns,34
day 06 part one,,,,,24610500.0,ns,36
day 06 part one,,,,,25955500.0,ns,38
day 06 part one,,,,,27475000.0,ns,40
day 06 part one,,,,,28825600.0,ns,42
day 06 part one,,,,,30647500.0,ns,44
day 06 part one,,,,,32207000.0,ns,46
day 06 part one,,,,,33014800.0,ns,48
day 06 part one,,,,,34325400.0,ns,50
day 06 part one,,,,,35638100.0,ns,52
day 06 part one,,,,,37562400.0,ns,54
day 06 part one,,,,,38578100.0,ns,56
day 06 part one,,,,,40380800.0,ns,58
day 06 part one,,,,,40710500.0,ns,60
day 06 part one,,,,,43130500.0,ns,62
day 06 part one,,,,,44762800.0,ns,64
day 06 part one,,,,,45825700.0,ns,66
day 06 part one,,,,,47858400.0,ns,68
day 06 part one,,,,,49245200.0,ns,70
day 06 part one,,,,,49663000.0,ns,72
day 06 part one,,,,,50397800.0,ns,74
day 06 part one,,,,,53034000.0,ns,76
day 06 part one,,,,,54460900.0,ns,78
day 06 part one,,,,,55267400.0,ns,80
day 06 part one,,,,,56100500.0,ns,82
day 06 part one,,,,,57824300.0,ns,84
day 06 part one,,,,,59202700.0,ns,86
day 06 part one,,,,,59996300.0,ns,88
day 06 part one,,,,,61222000.0,ns,90
day 06 part one,,,,,63420100.0,ns,92
day 06 part one,,,,,64328600.0,ns,94
day 06 part one,,,,,65936600.0,ns,96
day 06 part one,,,,,67425400.0,ns,98
day 06 part one,,,,,69161700.0,ns,100
day 06 part one,,,,,70065800.0,ns,102
day 06 part one,,,,,71066000.0,ns,104
day 06 part one,,,,,72064200.0,ns,106
day 06 part one,,,,,74434200.0,ns,108
day 06 part one,,,,,75042300.0,ns,110
day 06 part one,,,,,77244900.0,ns,112
day 06 part one,,,,,77794400.0,ns,114
day 06 part one,,,,,78752800.0,ns,116
day 06 part one,,,,,81014000.0,ns,118
day 06 part one,,,,,81806300.0,ns,120
day 06 part one,,,,,82934000.0,ns,122
day 06 part one,,,,,85403000.0,ns,124
day 06 part one,,,,,88742800.0,ns,126
day 06 part one,,,,,88818200.0,ns,128
day 06 part one,,,,,89146300.0,ns,130
day 06 part one,,,,,91680700.0,ns,132
day 06 part one,,,,,92061900.0,ns,134
day 06 part one,,,,,94197200.0,ns,136
day 06 part one,,,,,94825900.0,ns,138
day 06 part one,,,,,95661500.0,ns,140
day 06 part one,,,,,96886400.0,ns,142
day 06 part one,,,,,98457100.0,ns,144
day 06 part one,,,,,101869900.0,ns,146
day 06 part one,,,,,102213900.0,ns,148
day 06 part one,,,,,103560300.0,ns,150
day 06 part one,,,,,103994700.0,ns,152
day 06 part one,,,,,106297100.0,ns,154
day 06 part one,,,,,107341700.0,ns,156
day 06 part one,,,,,108140200.0,ns,158
day 06 part one,,,,,109233000.0,ns,160
day 06 part one,,,,,112700200.0,ns,162
day 06 part one,,,,,115259900.0,ns,164
day 06 part one,,,,,114092700.0,ns,166
day 06 part one,,,,,116197300.0,ns,168
day 06 part one,,,,,117591300.0,ns,170
day 06 part one,,,,,118052800.0,ns,172
day 06 part one,,,,,119226900.0,ns,174
day 06 part one,,,,,119710500.0,ns,176
day 06 part one,,,,,121953200.0,ns,178
day 06 part one,,,,,124375500.0,ns,180
day 06 part one,,,,,125918400.0,ns,182
day 06 part one,,,,,126521400.0,ns,184
day 06 part one,,,,,127907500.0,ns,186
day 06 part one,,,,,129707700.0,ns,188
day 06 part one,,,,,130366900.0,ns,190
day 06 part one,,,,,131963200.0,ns,192
day 06 part one,,,,,131610500.0,ns,194
day 06 part one,,,,,135415700.0,ns,196
day 06 part one,,,,,135561100.0,ns,198
day 06 part one,,,,,137031600.0,ns,200
