group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 17 load input,,,,,1001909.0,ns,146
day 17 load input,,,,,1915109.0,ns,292
day 17 load input,,,,,3493256.0,ns,438
day 17 load input,,,,,3800530.0,ns,584
day 17 load input,,,,,5038626.0,ns,730
day 17 load input,,,,,6551034.0,ns,876
day 17 load input,,,,,7909902.0,ns,1022
day 17 load input,,,,,8224158.0,ns,1168
day 17 load input,,,,,8597389.0,ns,1314
day 17 load input,,,,,9832979.0,ns,1460
day 17 load input,,,,,10639831.0,ns,1606
day 17 load input,,,,,12031011.0,ns,1752
day 17 load input,,,,,13609123.0,ns,1898
day 17 load input,,,,,13576680.0,ns,2044
day 17 load input,,,,,14790641.0,ns,2190
day 17 load input,,,,,15401667.0,ns,2336
day 17 load input,,,,,16766848.0,ns,2482
day 17 load input,,,,,17295214.0,ns,2628
day 17 load input,,,,,18771927.0,ns,2774
day 17 load input,,,,,20431554.0,ns,2920
day 17 load input,,,,,20678339.0,ns,3066
day 17 load input,,,,,21058964.0,ns,3212
day 17 load input,,,,,22048038.0,ns,3358
day 17 load input,,,,,24277265.0,ns,3504
day 17 load input,,,,,23958077.0,ns,3650
day 17 load input,,,,,24991045.0,ns,3796
day 17 load input,,,,,27707512.0,ns,3942
day 17 load input,,,,,29869640.0,ns,4088
day 17 load input,,,,,29360505.0,ns,4234
day 17 load input,,,,,28998402.0,ns,4380
day 17 load input,,,,,30662531.0,ns,4526
day 17 load input,,,,,33047077.0,ns,4672
day 17 load input,,,,,32106065.0,ns,4818
day 17 load input,,,,,34886578.0,ns,4964
day 17 load input,,,,,33859043.0,ns,5110
day 17 load input,,,,,36319148.0,ns,5256
day 17 load input,,,,,35687434.0,ns,5402
day 17 load input,,,,,39810719.0,ns,5548
day 17 load input,,,,,38420916.0,ns,5694
day 17 load input,,,,,38594754.0,ns,5840
day 17 load input,,,,,41556893.0,ns,5986
day 17 load input,,,,,41911443.0,ns,6132
day 17 load input,,,,,42217709.0,ns,6278
day 17 load input,,,,,44039790.0,ns,6424
day 17 load input,,,,,44492546.0,ns,6570
day 17 load input,,,,,44383930.0,ns,6716
day 17 load input,,,,,45646261.0,ns,6862
day 17 load input,,,,,50206708.0,ns,7008
day 17 load input,,,,,47727444.0,ns,7154
day 17 load input,,,,,50434096.0,ns,7300
day 17 load input,,,,,50677314.0,ns,7446
day 17 load input,,,,,50514336.0,ns,7592
day 17 load input,,,,,52705778.0,ns,7738
day 17 load input,,,,,51881554.0,ns,7884
day 17 load input,,,,,57093482.0,ns,8030
day 17 load input,,,,,55982813.0,ns,8176
day 17 load input,,,,,55374318.0,ns,8322
day 17 load input,,,,,58720839.0,ns,8468
day 17 load input,,,,,57504709.0,ns,8614
day 17 load input,,,,,60341827.0,ns,8760
day 17 load input,,,,,60441618.0,ns,8906
day 17 load input,,,,,61086142.0,ns,9052
day 17 load input,,,,,61743722.0,ns,9198
day 17 load input,,,,,63097492.0,ns,9344
day 17 load input,,,,,62554497.0,ns,9490
day 17 load input,,,,,65962861.0,ns,9636
day 17 load input,,,,,68657193.0,ns,9782
day 17 load input,,,,,67604600.0,ns,9928
day 17 load input,,,,,66704561.0,ns,10074
day 17 load input,,,,,69303354.0,ns,10220
day 17 load input,,,,,71817598.0,ns,10366
day 17 load input,,,,,71278860.0,ns,10512
day 17 load input,,,,,72271940.0,ns,10658
day 17 load input,,,,,72978273.0,ns,10804
day 17 load input,,,,,74142559.0,ns,10950
day 17 load input,,,,,75747487.0,ns,11096
day 17 load input,,,,,75768616.0,ns,11242
day 17 load input,,,,,77403539.0,ns,11388
day 17 load input,,,,,78195450.0,ns,11534
day 17 load input,,,,,79791617.0,ns,11680
day 17 load input,,,,,79753383.0,ns,11826
day 17 load input,,,,,82545148.0,ns,11972
day 17 load input,,,,,81634247.0,ns,12118
day 17 load input,,,,,84454227.0,ns,12264
day 17 load input,,,,,83002263.0,ns,12410
day 17 load input,,,,,84691211.0,ns,12556
day 17 load input,,,,,87343437.0,ns,12702
day 17 load input,,,,,86724016.0,ns,12848
day 17 load input,,,,,87905819.0,ns,12994
day 17 load input,,,,,90815496.0,ns,13140
day 17 load input,,,,,90681192.0,ns,13286
day 17 load input,,,,,90883918.0,ns,13432
day 17 load input,,,,,92261239.0,ns,13578
day 17 load input,,,,,94446401.0,ns,13724
day 17 load input,,,,,94021719.0,ns,13870
day 17 load input,,,,,94957525.0,ns,14016
day 17 load input,,,,,95254200.0,ns,14162
day 17 load input,,,,,95384939.0,ns,14308
day 17 load input,,,,,100807240.0,ns,14454
day 17 load input,,,,,99694529.0,ns,14600
