group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 05 load input,,,,,990700.0,ns,7
day 05 load input,,,,,1982600.0,ns,14
day 05 load input,,,,,2918000.0,ns,21
day 05 load input,,,,,4292400.0,ns,28
day 05 load input,,,,,4898200.0,ns,35
day 05 load input,,,,,5862200.0,ns,42
day 05 load input,,,,,7080300.0,ns,49
day 05 load input,,,,,7778900.0,ns,56
day 05 load input,,,,,9992100.0,ns,63
day 05 load input,,,,,9985100.0,ns,70
day 05 load input,,,,,10832200.0,ns,77
day 05 load input,,,,,11921200.0,ns,84
day 05 load input,,,,,12775300.0,ns,91
day 05 load input,,,,,13840000.0,ns,98
day 05 load input,,,,,14684800.0,ns,105
day 05 load input,,,,,15910600.0,ns,112
day 05 load input,,,,,16758700.0,ns,119
day 05 load input,,,,,17717800.0,ns,126
day 05 load input,,,,,19056900.0,ns,133
day 05 load input,,,,,19711700.0,ns,140
day 05 load input,,,,,20929100.0,ns,147
day 05 load input,,,,,21793900.0,ns,154
day 05 load input,,,,,22662600.0,ns,161
day 05 load input,,,,,23702600.0,ns,168
day 05 load input,,,,,24913200.0,ns,175
day 05 load input,,,,,25834000.0,ns,182
day 05 load input,,,,,27092900.0,ns,189
day 05 load input,,,,,27677200.0,ns,196
day 05 load input,,,,,28947700.0,ns,203
day 05 load input,,,,,29612900.0,ns,210
day 05 load input,,,,,30359900.0,ns,217
day 05 load input,,,,,31449700.0,ns,224
day 05 load input,,,,,33346700.0,ns,231
day 05 load input,,,,,33573900.0,ns,238
day 05 load input,,,,,34148300.0,ns,245
day 05 load input,,,,,35571700.0,ns,252
day 05 load input,,,,,36755600.0,ns,259
day 05 load input,,,,,37931800.0,ns,266
day 05 load input,,,,,38768500.0,ns,273
day 05 load input,,,,,39124700.0,ns,280
day 05 load input,,,,,40101900.0,ns,287
day 05 load input,,,,,41607400.0,ns,294
day 05 load input,,,,,42212500.0,ns,301
day 05 load input,,,,,42915600.0,ns,308
day 05 load input,,,,,45187900.0,ns,315
day 05 load input,,,,,46156700.0,ns,322
day 05 load input,,,,,46406100.0,ns,329
day 05 load input,,,,,47498200.0,ns,336
day 05 load input,,,,,47881300.0,ns,343
day 05 load input,,,,,49461300.0,ns,350
day 05 load input,,,,,50276200.0,ns,357
day 05 load input,,,,,51449000.0,ns,364
day 05 load input,,,,,52410700.0,ns,371
day 05 load input,,,,,53246600.0,ns,378
day 05 load input,,,,,54208000.0,ns,385
day 05 load input,,,,,55815100.0,ns,392
day 05 load input,,,,,55946200.0,ns,399
day 05 load input,,,,,56717100.0,ns,406
day 05 load input,,,,,58211700.0,ns,413
day 05 load input,,,,,58180700.0,ns,420
day 05 load input,,,,,59564600.0,ns,427
day 05 load input,,,,,60465900.0,ns,434
day 05 load input,,,,,61687900.0,ns,441
day 05 load input,,,,,64097000.0,ns,448
day 05 load input,,,,,63984600.0,ns,455
day 05 load input,,,,,65499400.0,ns,462
day 05 load input,,,,,66270600.0,ns,469
day 05 load input,,,,,67141900.0,ns,476
day 05 load input,,,,,68088300.0,ns,483
day 05 load input,,,,,69227800.0,ns,490
day 05 load input,,,,,70040700.0,ns,497
day 05 load input,,,,,71189700.0,ns,504
day 05 load input,,,,,72086600.0,ns,511
day 05 load input,,,,,72677800.0,ns,518
day 05 load input,,,,,73480600.0,ns,525
day 05 load input,,,,,74048100.0,ns,532
day 05 load input,,,,,76173100.0,ns,539
day 05 load input,,,,,75934600.0,ns,546
day 05 load input,,,,,79487100.0,ns,553
day 05 load input,,,,,79292800.0,ns,560
day 05 load input,,,,,81215400.0,ns,567
day 05 load input,,,,,80685200.0,ns,574
day 05 load input,,,,,84092100.0,ns,581
day 05 load input,,,,,83031800.0,ns,588
day 05 load input,,,,,84811700.0,ns,595
day 05 load input,,,,,86422500.0,ns,602
day 05 load input,,,,,86772100.0,ns,609
day 05 load input,,,,,88236400.0,ns,616
day 05 load input,,,,,88900100.0,ns,623
day 05 load input,,,,,91118200.0,ns,630
day 05 load input,,,,,90984100.0,ns,637
day 05 load input,,,,,90571100.0,ns,644
day 05 load input,,,,,91494900.0,ns,651
day 05 load input,,,,,95064600.0,ns,658
day 05 load input,,,,,95664100.0,ns,665
day 05 load input,,,,,94943600.0,ns,672
day 05 load input,,,,,96069300.0,ns,679
day 05 load input,,,,,95938500.0,ns,686
day 05 load input,,,,,97727200.0,ns,693
day 05 load input,,,,,98520700.0,ns,700
