group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 12 load input,,,,,1046700.0,ns,7
day 12 load input,,,,,1907100.0,ns,14
day 12 load input,,,,,2868400.0,ns,21
day 12 load input,,,,,3944800.0,ns,28
day 12 load input,,,,,5112100.0,ns,35
day 12 load input,,,,,5879400.0,ns,42
day 12 load input,,,,,7031900.0,ns,49
day 12 load input,,,,,7953500.0,ns,56
day 12 load input,,,,,8712800.0,ns,63
day 12 load input,,,,,10064200.0,ns,70
day 12 load input,,,,,10696500.0,ns,77
day 12 load input,,,,,11723100.0,ns,84
day 12 load input,,,,,12856200.0,ns,91
day 12 load input,,,,,13841900.0,ns,98
day 12 load input,,,,,14752900.0,ns,105
day 12 load input,,,,,15516300.0,ns,112
day 12 load input,,,,,16719200.0,ns,119
day 12 load input,,,,,17621900.0,ns,126
day 12 load input,,,,,18411000.0,ns,133
day 12 load input,,,,,20124400.0,ns,140
day 12 load input,,,,,20340600.0,ns,147
day 12 load input,,,,,21497100.0,ns,154
day 12 load input,,,,,22524300.0,ns,161
day 12 load input,,,,,23150800.0,ns,168
day 12 load input,,,,,24323800.0,ns,175
day 12 load input,,,,,26651400.0,ns,182
day 12 load input,,,,,26891200.0,ns,189
day 12 load input,,,,,27457300.0,ns,196
day 12 load input,,,,,28459600.0,ns,203
day 12 load input,,,,,29405200.0,ns,210
day 12 load input,,,,,30390900.0,ns,217
day 12 load input,,,,,31663700.0,ns,224
day 12 load input,,,,,32736200.0,ns,231
day 12 load input,,,,,33362400.0,ns,238
day 12 load input,,,,,34426300.0,ns,245
day 12 load input,,,,,35537700.0,ns,252
day 12 load input,,,,,37792100.0,ns,259
day 12 load input,,,,,36887600.0,ns,266
day 12 load input,,,,,39478500.0,ns,273
day 12 load input,,,,,38937900.0,ns,280
day 12 load input,,,,,40898000.0,ns,287
day 12 load input,,,,,42610300.0,ns,294
day 12 load input,,,,,42529000.0,ns,301
day 12 load input,,,,,43133800.0,ns,308
day 12 load input,,,,,43935400.0,ns,315
day 12 load input,,,,,45097100.0,ns,322
day 12 load input,,,,,45874300.0,ns,329
day 12 load input,,,,,47963300.0,ns,336
day 12 load input,,,,,47683500.0,ns,343
day 12 load input,,,,,48703000.0,ns,350
day 12 load input,,,,,49897300.0,ns,357
day 12 load input,,,,,51104600.0,ns,364
day 12 load input,,,,,52846300.0,ns,371
day 12 load input,,,,,54178500.0,ns,378
day 12 load input,,,,,54430200.0,ns,385
day 12 load input,,,,,55548100.0,ns,392
day 12 load input,,,,,55694500.0,ns,399
day 12 load input,,,,,57578500.0,ns,406
day 12 load input,,,,,58544900.0,ns,413
day 12 load input,,,,,60014300.0,ns,420
day 12 load input,,,,,60426600.0,ns,427
day 12 load input,,,,,60793800.0,ns,434
day 12 load input,,,,,63346700.0,ns,441
day 12 load input,,,,,63350900.0,ns,448
day 12 load input,,,,,67721700.0,ns,455
day 12 load input,,,,,71614700.0,ns,462
day 12 load input,,,,,75983300.0,ns,469
day 12 load input,,,,,81592300.0,ns,476
day 12 load input,,,,,75543000.0,ns,483
day 12 load input,,,,,90211000.0,ns,490
day 12 load input,,,,,90343900.0,ns,497
day 12 load input,,,,,82761000.0,ns,504
day 12 load input,,,,,82075900.0,ns,511
day 12 load input,,,,,77922400.0,ns,518
day 12 load input,,,,,78260700.0,ns,525
day 12 load input,,,,,82206000.0,ns,532
day 12 load input,,,,,128738500.0,ns,539
day 12 load input,,,,,79969900.0,ns,546
day 12 load input,,,,,80988700.0,ns,553
day 12 load input,,,,,81678000.0,ns,560
day 12 load input,,,,,85415000.0,ns,567
day 12 load input,,,,,89618800.0,ns,574
day 12 load input,,,,,87732700.0,ns,581
day 12 load input,,,,,88919000.0,ns,588
day 12 load input,,,,,97410600.0,ns,595
day 12 load input,,,,,100818900.0,ns,602
day 12 load input,,,,,99838100.0,ns,609
day 12 load input,,,,,100512300.0,ns,616
day 12 load input,,,,,94512500.0,ns,623
day 12 load input,,,,,93773700.0,ns,630
day 12 load input,,,,,89878100.0,ns,637
day 12 load input,,,,,91934400.0,ns,644
day 12 load input,,,,,95475700.0,ns,651
day 12 load input,,,,,99172200.0,ns,658
day 12 load input,,,,,98605200.0,ns,665
day 12 load input,,,,,104414700.0,ns,672
day 12 load input,,,,,102858500.0,ns,679
day 12 load input,,,,,101671100.0,ns,686
day 12 load input,,,,,141496500.0,ns,693
day 12 load input,,,,,126438300.0,ns,700
