group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 01 part one,,,,,994600.0,ns,7351
day 01 part one,,,,,1968300.0,ns,14702
day 01 part one,,,,,3107300.0,ns,22053
day 01 part one,,,,,3943700.0,ns,29404
day 01 part one,,,,,4825500.0,ns,36755
day 01 part one,,,,,5797000.0,ns,44106
day 01 part one,,,,,6934500.0,ns,51457
day 01 part one,,,,,7748700.0,ns,58808
day 01 part one,,,,,9117600.0,ns,66159
day 01 part one,,,,,9855600.0,ns,73510
day 01 part one,,,,,10928600.0,ns,80861
day 01 part one,,,,,11774100.0,ns,88212
day 01 part one,,,,,13096600.0,ns,95563
day 01 part one,,,,,13875600.0,ns,102914
day 01 part one,,,,,14492800.0,ns,110265
day 01 part one,,,,,15961400.0,ns,117616
day 01 part one,,,,,16512700.0,ns,124967
day 01 part one,,,,,17731100.0,ns,132318
day 01 part one,,,,,18337600.0,ns,139669
day 01 part one,,,,,19660000.0,ns,147020
day 01 part one,,,,,20636000.0,ns,154371
day 01 part one,,,,,21434900.0,ns,161722
day 01 part one,,,,,22284100.0,ns,169073
day 01 part one,,,,,23731800.0,ns,176424
day 01 part one,,,,,24613200.0,ns,183775
day 01 part one,,,,,25152600.0,ns,191126
day 01 part one,,,,,26415900.0,ns,198477
day 01 part one,,,,,27184300.0,ns,205828
day 01 part one,,,,,28530800.0,ns,213179
day 01 part one,,,,,29385600.0,ns,220530
day 01 part one,,,,,30062300.0,ns,227881
day 01 part one,,,,,31739700.0,ns,235232
day 01 part one,,,,,32468600.0,ns,242583
day 01 part one,,,,,33827500.0,ns,249934
day 01 part one,,,,,34211100.0,ns,257285
day 01 part one,,,,,35001500.0,ns,264636
day 01 part one,,,,,35795800.0,ns,271987
day 01 part one,,,,,37130300.0,ns,279338
day 01 part one,,,,,39123000.0,ns,286689
day 01 part one,,,,,40395200.0,ns,294040
day 01 part one,,,,,39992400.0,ns,301391
day 01 part one,,,,,42905500.0,ns,308742
day 01 part one,,,,,42692100.0,ns,316093
day 01 part one,,,,,43631800.0,ns,323444
day 01 part one,,,,,44518100.0,ns,330795
day 01 part one,,,,,45451900.0,ns,338146
day 01 part one,,,,,46187200.0,ns,345497
day 01 part one,,,,,47354800.0,ns,352848
day 01 part one,,,,,48114500.0,ns,360199
day 01 part one,,,,,48580200.0,ns,367550
day 01 part one,,,,,49636500.0,ns,374901
day 01 part one,,,,,51999900.0,ns,382252
day 01 part one,,,,,52014300.0,ns,389603
day 01 part one,,,,,52861900.0,ns,396954
day 01 part one,,,,,53542500.0,ns,404305
day 01 part one,,,,,55930700.0,ns,411656
day 01 part one,,,,,56209700.0,ns,419007
day 01 part one,,,,,56412700.0,ns,426358
day 01 part one,,,,,57598400.0,ns,433709
day 01 part one,,,,,58226300.0,ns,441060
day 01 part one,,,,,59877600.0,ns,448411
day 01 part one,,,,,62917000.0,ns,455762
day 01 part one,,,,,63835900.0,ns,463113
day 01 part one,,,,,63479900.0,ns,470464
day 01 part one,,,,,64347200.0,ns,477815
day 01 part one,,,,,64534400.0,ns,485166
day 01 part one,,,,,66576400.0,ns,492517
day 01 part one,,,,,66305600.0,ns,499868
day 01 part one,,,,,68404400.0,ns,507219
day 01 part one,,,,,69003100.0,ns,514570
day 01 part one,,,,,69834700.0,ns,521921
day 01 part one,,,,,69513300.0,ns,529272
day 01 part one,,,,,72492200.0,ns,536623
day 01 part one,,,,,72420100.0,ns,543974
day 01 part one,,,,,72971900.0,ns,551325
day 01 part one,,,,,75740300.0,ns,558676
day 01 part one,,,,,78036600.0,ns,566027
day 01 part one,,,,,76454000.0,ns,573378
day 01 part one,,,,,78770600.0,ns,580729
day 01 part one,,,,,78679900.0,ns,588080
day 01 part one,,,,,80108200.0,ns,595431
day 01 part one,,,,,80590300.0,ns,602782
day 01 part one,,,,,81710300.0,ns,610133
day 01 part one,,,,,81749400.0,ns,617484
day 01 part one,,,,,83931000.0,ns,624835
day 01 part one,,,,,85532200.0,ns,632186
day 01 part one,,,,,84947400.0,ns,639537
day 01 part one,,,,,86677300.0,ns,646888
day 01 part one,,,,,89442600.0,ns,654239
day 01 part one,,,,,89247600.0,ns,661590
day 01 part one,,,,,89583800.0,ns,668941
day 01 part one,,,,,91075200.0,ns,676292
day 01 part one,,,,,91056400.0,ns,683643
day 01 part one,,,,,92827000.0,ns,690994
day 01 part one,,,,,93770600.0,ns,698345
day 01 part one,,,,,94521900.0,ns,705696
day 01 part one,,,,,97702500.0,ns,713047
day 01 part one,,,,,96836200.0,ns,720398
day 01 part one,,,,,98272000.0,ns,727749
day 01 part one,,,,,103162600.0,ns,735100
