group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 04 load input,,,,,1093600.0,ns,7
day 04 load input,,,,,2146400.0,ns,14
day 04 load input,,,,,3081300.0,ns,21
day 04 load input,,,,,4039500.0,ns,28
day 04 load input,,,,,5040200.0,ns,35
day 04 load input,,,,,6136500.0,ns,42
day 04 load input,,,,,6995100.0,ns,49
day 04 load input,,,,,7943700.0,ns,56
day 04 load input,,,,,8763600.0,ns,63
day 04 load input,,,,,10232900.0,ns,70
day 04 load input,,,,,11082900.0,ns,77
day 04 load input,,,,,12034200.0,ns,84
day 04 load input,,,,,13078000.0,ns,91
day 04 load input,,,,,14094400.0,ns,98
day 04 load input,,,,,16082800.0,ns,105
day 04 load input,,,,,16547400.0,ns,112
day 04 load input,,,,,17765700.0,ns,119
day 04 load input,,,,,18757100.0,ns,126
day 04 load input,,,,,19653500.0,ns,133
day 04 load input,,,,,20512200.0,ns,140
day 04 load input,,,,,21060400.0,ns,147
day 04 load input,,,,,22195700.0,ns,154
day 04 load input,,,,,22993600.0,ns,161
day 04 load input,,,,,24165200.0,ns,168
day 04 load input,,,,,24409500.0,ns,175
day 04 load input,,,,,26122000.0,ns,182
day 04 load input,,,,,26746500.0,ns,189
day 04 load input,,,,,28036100.0,ns,196
day 04 load input,,,,,28640000.0,ns,203
day 04 load input,,,,,30482500.0,ns,210
day 04 load input,,,,,32171800.0,ns,217
day 04 load input,,,,,32890600.0,ns,224
day 04 load input,,,,,33410400.0,ns,231
day 04 load input,,,,,34124300.0,ns,238
day 04 load input,,,,,34543600.0,ns,245
day 04 load input,,,,,36805200.0,ns,252
day 04 load input,,,,,37624500.0,ns,259
day 04 load input,,,,,38633700.0,ns,266
day 04 load input,,,,,39439300.0,ns,273
day 04 load input,,,,,41110000.0,ns,280
day 04 load input,,,,,43114900.0,ns,287
day 04 load input,,,,,42522300.0,ns,294
day 04 load input,,,,,43097500.0,ns,301
day 04 load input,,,,,43764900.0,ns,308
day 04 load input,,,,,44605600.0,ns,315
day 04 load input,,,,,45758900.0,ns,322
day 04 load input,,,,,47231300.0,ns,329
day 04 load input,,,,,47977700.0,ns,336
day 04 load input,,,,,49202800.0,ns,343
day 04 load input,,,,,51263800.0,ns,350
day 04 load input,,,,,51758800.0,ns,357
day 04 load input,,,,,52969000.0,ns,364
day 04 load input,,,,,53502000.0,ns,371
day 04 load input,,,,,54141700.0,ns,378
day 04 load input,,,,,54615300.0,ns,385
day 04 load input,,,,,55572900.0,ns,392
day 04 load input,,,,,60922600.0,ns,399
day 04 load input,,,,,59631600.0,ns,406
day 04 load input,,,,,59264500.0,ns,413
day 04 load input,,,,,59946000.0,ns,420
day 04 load input,,,,,62171100.0,ns,427
day 04 load input,,,,,61247100.0,ns,434
day 04 load input,,,,,63530400.0,ns,441
day 04 load input,,,,,64473100.0,ns,448
day 04 load input,,,,,68874800.0,ns,455
day 04 load input,,,,,66488300.0,ns,462
day 04 load input,,,,,67291900.0,ns,469
day 04 load input,,,,,67887200.0,ns,476
day 04 load input,,,,,69380400.0,ns,483
day 04 load input,,,,,72573100.0,ns,490
day 04 load input,,,,,70834000.0,ns,497
day 04 load input,,,,,72743300.0,ns,504
day 04 load input,,,,,73116600.0,ns,511
day 04 load input,,,,,73331700.0,ns,518
day 04 load input,,,,,76414400.0,ns,525
day 04 load input,,,,,76758600.0,ns,532
day 04 load input,,,,,75779200.0,ns,539
day 04 load input,,,,,77602300.0,ns,546
day 04 load input,,,,,78918600.0,ns,553
day 04 load input,,,,,78984400.0,ns,560
day 04 load input,,,,,80223400.0,ns,567
day 04 load input,,,,,82267400.0,ns,574
day 04 load input,,,,,84194100.0,ns,581
day 04 load input,,,,,84780300.0,ns,588
day 04 load input,,,,,85319600.0,ns,595
day 04 load input,,,,,87391200.0,ns,602
day 04 load input,,,,,86359000.0,ns,609
day 04 load input,,,,,88803100.0,ns,616
day 04 load input,,,,,88504500.0,ns,623
day 04 load input,,,,,89892300.0,ns,630
day 04 load input,,,,,91912500.0,ns,637
day 04 load input,,,,,91370100.0,ns,644
day 04 load input,,,,,91551500.0,ns,651
day 04 load input,,,,,94293700.0,ns,658
day 04 load input,,,,,94759900.0,ns,665
day 04 load input,,,,,97145300.0,ns,672
day 04 load input,,,,,98672000.0,ns,679
day 04 load input,,,,,99284200.0,ns,686
day 04 load input,,,,,99786900.0,ns,693
day 04 load input,,,,,99664700.0,ns,700
