group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 08 part one,,,,,1042500.0,ns,33
day 08 part one,,,,,2018300.0,ns,66
day 08 part one,,,,,3015300.0,ns,99
day 08 part one,,,,,3980600.0,ns,132
day 08 part one,,,,,4986700.0,ns,165
day 08 part one,,,,,5990600.0,ns,198
day 08 part one,,,,,7101200.0,ns,231
day 08 part one,,,,,8305600.0,ns,264
day 08 part one,,,,,9711000.0,ns,297
day 08 part one,,,,,10508300.0,ns,330
day 08 part one,,,,,12116500.0,ns,363
day 08 part one,,,,,12477600.0,ns,396
day 08 part one,,,,,14041200.0,ns,429
day 08 part one,,,,,14946900.0,ns,462
day 08 part one,,,,,16006200.0,ns,495
day 08 part one,,,,,16822300.0,ns,528
day 08 part one,,,,,23049600.0,ns,561
day 08 part one,,,,,20689300.0,ns,594
day 08 part one,,,,,23037400.0,ns,627
day 08 part one,,,,,23479700.0,ns,660
day 08 part one,,,,,21994900.0,ns,693
day 08 part one,,,,,24996000.0,ns,726
day 08 part one,,,,,23306400.0,ns,759
day 08 part one,,,,,24032100.0,ns,792
day 08 part one,,,,,25038900.0,ns,825
day 08 part one,,,,,26177900.0,ns,858
day 08 part one,,,,,27296500.0,ns,891
day 08 part one,,,,,29666800.0,ns,924
day 08 part one,,,,,31301900.0,ns,957
day 08 part one,,,,,32314900.0,ns,990
day 08 part one,,,,,32536100.0,ns,1023
day 08 part one,,,,,32825000.0,ns,1056
day 08 part one,,,,,34525100.0,ns,1089
day 08 part one,,,,,34533900.0,ns,1122
day 08 part one,,,,,34497300.0,ns,1155
day 08 part one,,,,,35550600.0,ns,1188
day 08 part one,,,,,49311700.0,ns,1221
day 08 part one,,,,,57183600.0,ns,1254
day 08 part one,,,,,67163900.0,ns,1287
day 08 part one,,,,,70421400.0,ns,1320
day 08 part one,,,,,44208000.0,ns,1353
day 08 part one,,,,,44147300.0,ns,1386
day 08 part one,,,,,47831000.0,ns,1419
day 08 part one,,,,,49681600.0,ns,1452
day 08 part one,,,,,65653000.0,ns,1485
day 08 part one,,,,,57775600.0,ns,1518
day 08 part one,,,,,56723900.0,ns,1551
day 08 part one,,,,,53314200.0,ns,1584
day 08 part one,,,,,58453500.0,ns,1617
day 08 part one,,,,,52234300.0,ns,1650
day 08 part one,,,,,53150300.0,ns,1683
day 08 part one,,,,,53588000.0,ns,1716
day 08 part one,,,,,54067600.0,ns,1749
day 08 part one,,,,,69911100.0,ns,1782
day 08 part one,,,,,103862500.0,ns,1815
day 08 part one,,,,,61310400.0,ns,1848
day 08 part one,,,,,67486800.0,ns,1881
day 08 part one,,,,,68668100.0,ns,1914
day 08 part one,,,,,77250500.0,ns,1947
day 08 part one,,,,,217244600.0,ns,1980
day 08 part one,,,,,110772300.0,ns,2013
day 08 part one,,,,,90798000.0,ns,2046
day 08 part one,,,,,84239000.0,ns,2079
day 08 part one,,,,,80420900.0,ns,2112
day 08 part one,,,,,70539300.0,ns,2145
day 08 part one,,,,,68742300.0,ns,2178
day 08 part one,,,,,69181300.0,ns,2211
day 08 part one,,,,,69976100.0,ns,2244
day 08 part one,,,,,71729000.0,ns,2277
day 08 part one,,,,,71851000.0,ns,2310
day 08 part one,,,,,73677500.0,ns,2343
day 08 part one,,,,,73897500.0,ns,2376
day 08 part one,,,,,75638000.0,ns,2409
day 08 part one,,,,,76621800.0,ns,2442
day 08 part one,,,,,78038900.0,ns,2475
day 08 part one,,,,,79481600.0,ns,2508
day 08 part one,,,,,79654200.0,ns,2541
day 08 part one,,,,,81724000.0,ns,2574
day 08 part one,,,,,81178400.0,ns,2607
day 08 part one,,,,,83511600.0,ns,2640
day 08 part one,,,,,85023200.0,ns,2673
day 08 part one,,,,,82777600.0,ns,2706
day 08 part one,,,,,83069000.0,ns,2739
day 08 part one,,,,,85420000.0,ns,2772
day 08 part one,,,,,87761500.0,ns,2805
day 08 part one,,,,,86177900.0,ns,2838
day 08 part one,,,,,88946400.0,ns,2871
day 08 part one,,,,,89847800.0,ns,2904
day 08 part one,,,,,88383500.0,ns,2937
day 08 part one,,,,,89554300.0,ns,2970
day 08 part one,,,,,90402800.0,ns,3003
day 08 part one,,,,,92378900.0,ns,3036
day 08 part one,,,,,95014800.0,ns,3069
day 08 part one,,,,,96052800.0,ns,3102
day 08 part one,,,,,95288700.0,ns,3135
day 08 part one,,,,,96099500.0,ns,3168
day 08 part one,,,,,98510100.0,ns,3201
day 08 part one,,,,,101985400.0,ns,3234
day 08 part one,,,,,102806500.0,ns,3267
day 08 part one,,,,,103536600.0,ns,3300
