group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 14 part two ,,,,,99446466.0,ns,1
day 14 part two ,,,,,96313537.0,ns,1
day 14 part two ,,,,,96073045.0,ns,1
day 14 part two ,,,,,95941191.0,ns,1
day 14 part two ,,,,,95995468.0,ns,1
day 14 part two ,,,,,96040191.0,ns,1
day 14 part two ,,,,,96422856.0,ns,1
day 14 part two ,,,,,96003796.0,ns,1
day 14 part two ,,,,,97341005.0,ns,1
day 14 part two ,,,,,96288900.0,ns,1
day 14 part two ,,,,,96099823.0,ns,1
day 14 part two ,,,,,96132544.0,ns,1
day 14 part two ,,,,,95911134.0,ns,1
day 14 part two ,,,,,95893538.0,ns,1
day 14 part two ,,,,,95949636.0,ns,1
day 14 part two ,,,,,95962109.0,ns,1
day 14 part two ,,,,,97469050.0,ns,1
day 14 part two ,,,,,96098523.0,ns,1
day 14 part two ,,,,,95960543.0,ns,1
day 14 part two ,,,,,96000864.0,ns,1
day 14 part two ,,,,,95907191.0,ns,1
day 14 part two ,,,,,96201215.0,ns,1
day 14 part two ,,,,,96106403.0,ns,1
day 14 part two ,,,,,95945089.0,ns,1
day 14 part two ,,,,,97051595.0,ns,1
day 14 part two ,,,,,96006535.0,ns,1
day 14 part two ,,,,,96120523.0,ns,1
day 14 part two ,,,,,96423373.0,ns,1
day 14 part two ,,,,,96044600.0,ns,1
day 14 part two ,,,,,96063579.0,ns,1
day 14 part two ,,,,,96028295.0,ns,1
day 14 part two ,,,,,96154881.0,ns,1
day 14 part two ,,,,,97484570.0,ns,1
day 14 part two ,,,,,96190422.0,ns,1
day 14 part two ,,,,,96016456.0,ns,1
day 14 part two ,,,,,96058636.0,ns,1
day 14 part two ,,,,,96048096.0,ns,1
day 14 part two ,,,,,96175558.0,ns,1
day 14 part two ,,,,,96026070.0,ns,1
day 14 part two ,,,,,96014764.0,ns,1
day 14 part two ,,,,,97099943.0,ns,1
day 14 part two ,,,,,96097047.0,ns,1
day 14 part two ,,,,,96397327.0,ns,1
day 14 part two ,,,,,96086508.0,ns,1
day 14 part two ,,,,,95969315.0,ns,1
day 14 part two ,,,,,95923324.0,ns,1
day 14 part two ,,,,,95958952.0,ns,1
day 14 part two ,,,,,96374855.0,ns,1
day 14 part two ,,,,,97296157.0,ns,1
day 14 part two ,,,,,96094790.0,ns,1
day 14 part two ,,,,,95958858.0,ns,1
day 14 part two ,,,,,96232841.0,ns,1
day 14 part two ,,,,,96312375.0,ns,1
day 14 part two ,,,,,95930302.0,ns,1
day 14 part two ,,,,,95971574.0,ns,1
day 14 part two ,,,,,95887183.0,ns,1
day 14 part two ,,,,,97025594.0,ns,1
day 14 part two ,,,,,96116971.0,ns,1
day 14 part two ,,,,,96073909.0,ns,1
day 14 part two ,,,,,95940285.0,ns,1
day 14 part two ,,,,,95982914.0,ns,1
day 14 part two ,,,,,95921279.0,ns,1
day 14 part two ,,,,,95999822.0,ns,1
day 14 part two ,,,,,96071586.0,ns,1
day 14 part two ,,,,,97147542.0,ns,1
day 14 part two ,,,,,96089286.0,ns,1
day 14 part two ,,,,,95986191.0,ns,1
day 14 part two ,,,,,95920053.0,ns,1
day 14 part two ,,,,,96503752.0,ns,1
day 14 part two ,,,,,96149272.0,ns,1
day 14 part two ,,,,,96346825.0,ns,1
day 14 part two ,,,,,95908548.0,ns,1
day 14 part two ,,,,,97132228.0,ns,1
day 14 part two ,,,,,96278687.0,ns,1
day 14 part two ,,,,,95931422.0,ns,1
day 14 part two ,,,,,96062916.0,ns,1
day 14 part two ,,,,,95926599.0,ns,1
day 14 part two ,,,,,96094663.0,ns,1
day 14 part two ,,,,,96187774.0,ns,1
day 14 part two ,,,,,95918357.0,ns,1
day 14 part two ,,,,,97139432.0,ns,1
day 14 part two ,,,,,96068496.0,ns,1
day 14 part two ,,,,,95968273.0,ns,1
day 14 part two ,,,,,96147341.0,ns,1
day 14 part two ,,,,,96283509.0,ns,1
day 14 part two ,,,,,96158105.0,ns,1
day 14 part two ,,,,,95972411.0,ns,1
day 14 part two ,,,,,96107383.0,ns,1
day 14 part two ,,,,,97119042.0,ns,1
day 14 part two ,,,,,96487475.0,ns,1
day 14 part two ,,,,,96097031.0,ns,1
day 14 part two ,,,,,96091712.0,ns,1
day 14 part two ,,,,,96021392.0,ns,1
day 14 part two ,,,,,96154824.0,ns,1
day 14 part two ,,,,,96214483.0,ns,1
day 14 part two ,,,,,95985020.0,ns,1
day 14 part two ,,,,,97174225.0,ns,1
day 14 part two ,,,,,96290483.0,ns,1
day 14 part two ,,,,,95980667.0,ns,1
day 14 part two ,,,,,96277890.0,ns,1
