group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 02 part two,,,,,968736.0,ns,1098
day 02 part two,,,,,1862664.0,ns,2196
day 02 part two,,,,,2997603.0,ns,3294
day 02 part two,,,,,3717434.0,ns,4392
day 02 part two,,,,,4858170.0,ns,5490
day 02 part two,,,,,5844233.0,ns,6588
day 02 part two,,,,,6998082.0,ns,7686
day 02 part two,,,,,7754102.0,ns,8784
day 02 part two,,,,,9914808.0,ns,9882
day 02 part two,,,,,9901076.0,ns,10980
day 02 part two,,,,,11253954.0,ns,12078
day 02 part two,,,,,11823112.0,ns,13176
day 02 part two,,,,,13820908.0,ns,14274
day 02 part two,,,,,14032581.0,ns,15372
day 02 part two,,,,,14798561.0,ns,16470
day 02 part two,,,,,16123855.0,ns,17568
day 02 part two,,,,,18327257.0,ns,18666
day 02 part two,,,,,18288042.0,ns,19764
day 02 part two,,,,,19024866.0,ns,20862
day 02 part two,,,,,19490673.0,ns,21960
day 02 part two,,,,,20849172.0,ns,23058
day 02 part two,,,,,21024425.0,ns,24156
day 02 part two,,,,,22871816.0,ns,25254
day 02 part two,,,,,23390316.0,ns,26352
day 02 part two,,,,,24555303.0,ns,27450
day 02 part two,,,,,24990134.0,ns,28548
day 02 part two,,,,,26755950.0,ns,29646
day 02 part two,,,,,28115502.0,ns,30744
day 02 part two,,,,,28830274.0,ns,31842
day 02 part two,,,,,30335046.0,ns,32940
day 02 part two,,,,,30221842.0,ns,34038
day 02 part two,,,,,31565417.0,ns,35136
day 02 part two,,,,,32607677.0,ns,36234
day 02 part two,,,,,33630811.0,ns,37332
day 02 part two,,,,,34175984.0,ns,38430
day 02 part two,,,,,38012224.0,ns,39528
day 02 part two,,,,,36235350.0,ns,40626
day 02 part two,,,,,37349672.0,ns,41724
day 02 part two,,,,,38554242.0,ns,42822
day 02 part two,,,,,39115578.0,ns,43920
day 02 part two,,,,,40220724.0,ns,45018
day 02 part two,,,,,40822342.0,ns,46116
day 02 part two,,,,,41906693.0,ns,47214
day 02 part two,,,,,43133123.0,ns,48312
day 02 part two,,,,,43926315.0,ns,49410
day 02 part two,,,,,47749285.0,ns,50508
day 02 part two,,,,,50835976.0,ns,51606
day 02 part two,,,,,50430974.0,ns,52704
day 02 part two,,,,,50583527.0,ns,53802
day 02 part two,,,,,48472608.0,ns,54900
day 02 part two,,,,,51329201.0,ns,55998
day 02 part two,,,,,51120228.0,ns,57096
day 02 part two,,,,,53906249.0,ns,58194
day 02 part two,,,,,52860724.0,ns,59292
day 02 part two,,,,,53999032.0,ns,60390
day 02 part two,,,,,55651990.0,ns,61488
day 02 part two,,,,,55666366.0,ns,62586
day 02 part two,,,,,57668102.0,ns,63684
day 02 part two,,,,,57062651.0,ns,64782
day 02 part two,,,,,58246500.0,ns,65880
day 02 part two,,,,,59628181.0,ns,66978
day 02 part two,,,,,61282238.0,ns,68076
day 02 part two,,,,,60947779.0,ns,69174
day 02 part two,,,,,61753464.0,ns,70272
day 02 part two,,,,,65551584.0,ns,71370
day 02 part two,,,,,64184967.0,ns,72468
day 02 part two,,,,,71596614.0,ns,73566
day 02 part two,,,,,72178580.0,ns,74664
day 02 part two,,,,,70717086.0,ns,75762
day 02 part two,,,,,69441952.0,ns,76860
day 02 part two,,,,,68243383.0,ns,77958
day 02 part two,,,,,68232854.0,ns,79056
day 02 part two,,,,,72857221.0,ns,80154
day 02 part two,,,,,78909604.0,ns,81252
day 02 part two,,,,,73809294.0,ns,82350
day 02 part two,,,,,73911542.0,ns,83448
day 02 part two,,,,,74383745.0,ns,84546
day 02 part two,,,,,80859008.0,ns,85644
day 02 part two,,,,,78606005.0,ns,86742
day 02 part two,,,,,80908532.0,ns,87840
day 02 part two,,,,,81457684.0,ns,88938
day 02 part two,,,,,80791689.0,ns,90036
day 02 part two,,,,,88582605.0,ns,91134
day 02 part two,,,,,93644359.0,ns,92232
day 02 part two,,,,,92220198.0,ns,93330
day 02 part two,,,,,108549317.0,ns,94428
day 02 part two,,,,,98471523.0,ns,95526
day 02 part two,,,,,93213349.0,ns,96624
day 02 part two,,,,,95138786.0,ns,97722
day 02 part two,,,,,101734757.0,ns,98820
day 02 part two,,,,,100399471.0,ns,99918
day 02 part two,,,,,93127584.0,ns,101016
day 02 part two,,,,,91449905.0,ns,102114
day 02 part two,,,,,105134345.0,ns,103212
day 02 part two,,,,,101061728.0,ns,104310
day 02 part two,,,,,100501751.0,ns,105408
day 02 part two,,,,,97105384.0,ns,106506
day 02 part two,,,,,94150480.0,ns,107604
day 02 part two,,,,,99471745.0,ns,108702
day 02 part two,,,,,101919534.0,ns,109800
