group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 09 part one,,,,,1090100.0,ns,6
day 09 part one,,,,,2178500.0,ns,12
day 09 part one,,,,,3195300.0,ns,18
day 09 part one,,,,,4839000.0,ns,24
day 09 part one,,,,,5420900.0,ns,30
day 09 part one,,,,,6454400.0,ns,36
day 09 part one,,,,,8056300.0,ns,42
day 09 part one,,,,,8933000.0,ns,48
day 09 part one,,,,,10144100.0,ns,54
day 09 part one,,,,,11116600.0,ns,60
day 09 part one,,,,,12125800.0,ns,66
day 09 part one,,,,,13097800.0,ns,72
day 09 part one,,,,,14097500.0,ns,78
day 09 part one,,,,,15617600.0,ns,84
day 09 part one,,,,,16895200.0,ns,90
day 09 part one,,,,,17610700.0,ns,96
day 09 part one,,,,,18922700.0,ns,102
day 09 part one,,,,,19696100.0,ns,108
day 09 part one,,,,,21111500.0,ns,114
day 09 part one,,,,,22375400.0,ns,120
day 09 part one,,,,,23085900.0,ns,126
day 09 part one,,,,,24302300.0,ns,132
day 09 part one,,,,,26123200.0,ns,138
day 09 part one,,,,,26809100.0,ns,144
day 09 part one,,,,,27437900.0,ns,150
day 09 part one,,,,,28184900.0,ns,156
day 09 part one,,,,,29867900.0,ns,162
day 09 part one,,,,,30563500.0,ns,168
day 09 part one,,,,,31732400.0,ns,174
day 09 part one,,,,,32655800.0,ns,180
day 09 part one,,,,,33815800.0,ns,186
day 09 part one,,,,,34894300.0,ns,192
day 09 part one,,,,,36007000.0,ns,198
day 09 part one,,,,,37325800.0,ns,204
day 09 part one,,,,,39086600.0,ns,210
day 09 part one,,,,,40662600.0,ns,216
day 09 part one,,,,,40778900.0,ns,222
day 09 part one,,,,,41493100.0,ns,228
day 09 part one,,,,,42752600.0,ns,234
day 09 part one,,,,,43610400.0,ns,240
day 09 part one,,,,,45051000.0,ns,246
day 09 part one,,,,,46680000.0,ns,252
day 09 part one,,,,,47862500.0,ns,258
day 09 part one,,,,,48629600.0,ns,264
day 09 part one,,,,,48963300.0,ns,270
day 09 part one,,,,,50216500.0,ns,276
day 09 part one,,,,,58743400.0,ns,282
day 09 part one,,,,,53578200.0,ns,288
day 09 part one,,,,,55284800.0,ns,294
day 09 part one,,,,,58175400.0,ns,300
day 09 part one,,,,,60133900.0,ns,306
day 09 part one,,,,,58675300.0,ns,312
day 09 part one,,,,,63181800.0,ns,318
day 09 part one,,,,,61494400.0,ns,324
day 09 part one,,,,,61121400.0,ns,330
day 09 part one,,,,,64718600.0,ns,336
day 09 part one,,,,,71091100.0,ns,342
day 09 part one,,,,,63393800.0,ns,348
day 09 part one,,,,,65720000.0,ns,354
day 09 part one,,,,,66921600.0,ns,360
day 09 part one,,,,,66522500.0,ns,366
day 09 part one,,,,,70733700.0,ns,372
day 09 part one,,,,,72563000.0,ns,378
day 09 part one,,,,,75137200.0,ns,384
day 09 part one,,,,,75540900.0,ns,390
day 09 part one,,,,,77623100.0,ns,396
day 09 part one,,,,,73795800.0,ns,402
day 09 part one,,,,,75263700.0,ns,408
day 09 part one,,,,,77295900.0,ns,414
day 09 part one,,,,,77006500.0,ns,420
day 09 part one,,,,,84528900.0,ns,426
day 09 part one,,,,,80282200.0,ns,432
day 09 part one,,,,,80760700.0,ns,438
day 09 part one,,,,,82361600.0,ns,444
day 09 part one,,,,,84996800.0,ns,450
day 09 part one,,,,,88442300.0,ns,456
day 09 part one,,,,,94176300.0,ns,462
day 09 part one,,,,,92138300.0,ns,468
day 09 part one,,,,,92098100.0,ns,474
day 09 part one,,,,,92951200.0,ns,480
day 09 part one,,,,,89733100.0,ns,486
day 09 part one,,,,,94084100.0,ns,492
day 09 part one,,,,,96947300.0,ns,498
day 09 part one,,,,,97440100.0,ns,504
day 09 part one,,,,,99135800.0,ns,510
day 09 part one,,,,,99847300.0,ns,516
day 09 part one,,,,,103224900.0,ns,522
day 09 part one,,,,,102872800.0,ns,528
day 09 part one,,,,,102384600.0,ns,534
day 09 part one,,,,,102914100.0,ns,540
day 09 part one,,,,,104851800.0,ns,546
day 09 part one,,,,,114641800.0,ns,552
day 09 part one,,,,,111145100.0,ns,558
day 09 part one,,,,,109590200.0,ns,564
day 09 part one,,,,,109639900.0,ns,570
day 09 part one,,,,,112992000.0,ns,576
day 09 part one,,,,,113629600.0,ns,582
day 09 part one,,,,,113037200.0,ns,588
day 09 part one,,,,,112760000.0,ns,594
day 09 part one,,,,,109778600.0,ns,600
