group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 01 part two,,,,,963800.0,ns,2149
day 01 part two,,,,,1928700.0,ns,4298
day 01 part two,,,,,3255200.0,ns,6447
day 01 part two,,,,,4081600.0,ns,8596
day 01 part two,,,,,5111500.0,ns,10745
day 01 part two,,,,,5870600.0,ns,12894
day 01 part two,,,,,6821600.0,ns,15043
day 01 part two,,,,,7749400.0,ns,17192
day 01 part two,,,,,9201400.0,ns,19341
day 01 part two,,,,,9750900.0,ns,21490
day 01 part two,,,,,10650500.0,ns,23639
day 01 part two,,,,,11984500.0,ns,25788
day 01 part two,,,,,13657300.0,ns,27937
day 01 part two,,,,,14143600.0,ns,30086
day 01 part two,,,,,14574600.0,ns,32235
day 01 part two,,,,,15673300.0,ns,34384
day 01 part two,,,,,16490700.0,ns,36533
day 01 part two,,,,,17592700.0,ns,38682
day 01 part two,,,,,18425000.0,ns,40831
day 01 part two,,,,,19779600.0,ns,42980
day 01 part two,,,,,20875500.0,ns,45129
day 01 part two,,,,,21861700.0,ns,47278
day 01 part two,,,,,22259100.0,ns,49427
day 01 part two,,,,,24155400.0,ns,51576
day 01 part two,,,,,24638300.0,ns,53725
day 01 part two,,,,,26159400.0,ns,55874
day 01 part two,,,,,27110000.0,ns,58023
day 01 part two,,,,,28110300.0,ns,60172
day 01 part two,,,,,28656800.0,ns,62321
day 01 part two,,,,,29741000.0,ns,64470
day 01 part two,,,,,30771200.0,ns,66619
day 01 part two,,,,,31270300.0,ns,68768
day 01 part two,,,,,32750400.0,ns,70917
day 01 part two,,,,,34252500.0,ns,73066
day 01 part two,,,,,34982400.0,ns,75215
day 01 part two,,,,,36158900.0,ns,77364
day 01 part two,,,,,37487600.0,ns,79513
day 01 part two,,,,,38226900.0,ns,81662
day 01 part two,,,,,38334200.0,ns,83811
day 01 part two,,,,,39647200.0,ns,85960
day 01 part two,,,,,40623600.0,ns,88109
day 01 part two,,,,,41403000.0,ns,90258
day 01 part two,,,,,42604100.0,ns,92407
day 01 part two,,,,,43653600.0,ns,94556
day 01 part two,,,,,43936100.0,ns,96705
day 01 part two,,,,,45371900.0,ns,98854
day 01 part two,,,,,45958700.0,ns,101003
day 01 part two,,,,,47547500.0,ns,103152
day 01 part two,,,,,48513800.0,ns,105301
day 01 part two,,,,,53922900.0,ns,107450
day 01 part two,,,,,64443400.0,ns,109599
day 01 part two,,,,,53414700.0,ns,111748
day 01 part two,,,,,53275500.0,ns,113897
day 01 part two,,,,,53828200.0,ns,116046
day 01 part two,,,,,54134000.0,ns,118195
day 01 part two,,,,,55570100.0,ns,120344
day 01 part two,,,,,56972100.0,ns,122493
day 01 part two,,,,,59983600.0,ns,124642
day 01 part two,,,,,58483300.0,ns,126791
day 01 part two,,,,,59781600.0,ns,128940
day 01 part two,,,,,61279300.0,ns,131089
day 01 part two,,,,,61985200.0,ns,133238
day 01 part two,,,,,62880200.0,ns,135387
day 01 part two,,,,,63751900.0,ns,137536
day 01 part two,,,,,63992300.0,ns,139685
day 01 part two,,,,,65038500.0,ns,141834
day 01 part two,,,,,66282900.0,ns,143983
day 01 part two,,,,,66658900.0,ns,146132
day 01 part two,,,,,68268900.0,ns,148281
day 01 part two,,,,,69610800.0,ns,150430
day 01 part two,,,,,69570500.0,ns,152579
day 01 part two,,,,,70928900.0,ns,154728
day 01 part two,,,,,73456000.0,ns,156877
day 01 part two,,,,,72749800.0,ns,159026
day 01 part two,,,,,73684000.0,ns,161175
day 01 part two,,,,,74782700.0,ns,163324
day 01 part two,,,,,76425900.0,ns,165473
day 01 part two,,,,,77155800.0,ns,167622
day 01 part two,,,,,77907000.0,ns,169771
day 01 part two,,,,,79134200.0,ns,171920
day 01 part two,,,,,80874500.0,ns,174069
day 01 part two,,,,,80508100.0,ns,176218
day 01 part two,,,,,82440800.0,ns,178367
day 01 part two,,,,,83227300.0,ns,180516
day 01 part two,,,,,83591200.0,ns,182665
day 01 part two,,,,,86821800.0,ns,184814
day 01 part two,,,,,86017500.0,ns,186963
day 01 part two,,,,,87795400.0,ns,189112
day 01 part two,,,,,87831900.0,ns,191261
day 01 part two,,,,,90293700.0,ns,193410
day 01 part two,,,,,90408800.0,ns,195559
day 01 part two,,,,,91036500.0,ns,197708
day 01 part two,,,,,91819300.0,ns,199857
day 01 part two,,,,,92448700.0,ns,202006
day 01 part two,,,,,93736100.0,ns,204155
day 01 part two,,,,,94743900.0,ns,206304
day 01 part two,,,,,100028800.0,ns,208453
day 01 part two,,,,,96496400.0,ns,210602
day 01 part two,,,,,96833200.0,ns,212751
day 01 part two,,,,,99158700.0,ns,214900
